SKU,LoadMaxQty,InFwdDemandCSV
83514-4MD-90,35.0,False
83515-4OH-60,44.0,False
83515-4OH-70,102.0,False
83515-4OH-75,100.0,False
83515-4OH-80,92.0,False
83515-4OH-85,87.0,False
83515-4OH-90,71.0,False
83517-3SU-50,130.0,False
83517-3SU-60,121.0,False
83517-3SU-NB,71.0,False
83517-3SX-50,120.0,False
83517-3SX-60,130.0,False
83517-3SX-70,111.0,False
83517-3SX-75,110.0,False
83517-3SX-NB,48.0,False
83519-4MT-50,17.0,False
83519-4MT-60,45.0,False
83519-4MT-70,80.0,False
83519-4MT-75,80.0,False
83519-4MT-80,80.0,False
83519-4MT-85,74.0,False
83519-4MT-90,41.0,False
83519-4OH-50,17.0,False
83520-3PL-50,22.0,False
83520-3PL-60,80.0,False
83520-3PL-70,100.0,False
83520-3PL-75,90.0,False
83520-3PL-80,80.0,False
83520-3PL-85,70.0,False
83520-3PL-90,60.0,False
83520-3SS-50,20.0,False
83520-3SS-60,72.0,False
83520-3SS-70,100.0,False
83520-3SS-75,90.0,False
83520-3SS-80,80.0,False
83520-3SS-85,70.0,False
83520-3SS-90,60.0,False
83520-3ST-50,22.0,False
83520-3ST-60,78.0,False
83520-3ST-70,100.0,False
83520-3ST-75,90.0,False
83520-3ST-80,80.0,False
83520-3ST-85,70.0,False
83520-3ST-90,60.0,False
83521-3TR-50,10.0,False
83521-3TR-60,27.0,False
83521-3TR-70,64.0,False
83521-3TR-75,80.0,False
83521-3TR-80,66.0,False
83521-3TR-85,40.0,False
83521-3TR-90,21.0,False
83521-3TS-50,10.0,False
83521-3TS-60,27.0,False
83521-3TS-70,62.0,False
83521-3TS-75,80.0,False
83521-3TS-80,65.0,False
83521-3TS-85,41.0,False
83521-3TS-90,20.0,False
83522-4NL-70,27.0,False
83523-1WO-50,22.0,False
83523-1WO-60,58.0,False
83523-1WO-70,116.0,False
83523-1WO-75,200.0,False
83523-1WO-80,180.0,False
83523-1WO-85,146.0,False
83523-1WO-90,90.0,False
83523-3LA-50,16.0,False
83523-3LA-60,43.0,False
83523-3LA-70,90.0,False
83523-3LA-75,156.0,False
83523-3LA-80,173.0,False
83523-3LA-85,111.0,False
83523-3LA-90,67.0,False
83523-3MK-50,18.0,False
83523-3MK-60,48.0,False
83523-3MK-70,103.0,False
83523-3MK-75,175.0,False
83523-3MK-80,197.0,False
83523-3MK-85,127.0,False
83523-3MK-90,77.0,False
83523-4SB-50,22.0,False
83523-4SB-60,58.0,False
83523-4SB-70,116.0,False
83523-4SB-75,200.0,False
83523-4SB-80,180.0,False
83523-4SB-85,146.0,False
83523-4SB-90,90.0,False
83524-3OX-50,80.0,False
83524-3OX-60,80.0,False
83524-3OX-70,65.0,False
83524-3OX-75,65.0,False
83524-3OX-80,62.0,False
83524-3OX-85,60.0,False
83524-3OX-90,56.0,False
83524-3QW-60,75.0,False
83524-3QW-70,70.0,False
83524-3QW-75,60.0,False
83524-3QW-80,60.0,False
83524-3QW-85,55.0,False
83524-3QW-90,53.0,False
83524-4QH-50,75.0,False
83524-4QH-60,79.0,False
83524-4QH-70,75.0,False
83524-4QH-75,77.0,False
83524-4QH-80,65.0,False
83524-4QH-85,54.0,False
83524-4QH-90,50.0,False
83525-3OP-60,60.0,False
83525-3OP-70,60.0,False
83525-3OP-75,60.0,False
83525-3OP-80,60.0,False
83525-3OP-85,60.0,False
83525-3OP-90,60.0,False
83526-4SB-70,65.0,False
83526-4SB-75,60.0,False
83528-3UR-60,40.0,False
83528-3UR-70,68.0,False
83528-3UR-75,121.0,False
83528-3UR-80,110.0,False
83528-3UR-85,93.0,False
83528-3UR-90,54.0,False
83528-3US-60,41.0,False
83528-3US-70,72.0,False
83528-3US-75,110.0,False
83528-3US-80,110.0,False
83528-3US-85,96.0,False
83528-3US-90,64.0,False
83528-3UT-60,34.0,False
83528-3UT-70,70.0,False
83528-3UT-75,130.0,False
83528-3UT-80,110.0,False
83528-3UT-85,90.0,False
83528-3UT-90,60.0,False
83529-066-50,39.0,False
83529-066-60,55.0,False
83529-066-70,50.0,False
83529-066-75,50.0,False
83529-066-80,50.0,False
83529-066-85,40.0,False
83529-066-90,26.0,False
83530-3PB-60,43.0,False
83530-3PB-70,99.0,False
83530-3PB-75,115.0,False
83530-3PB-80,125.0,False
83530-3PB-85,119.0,False
83530-3PB-90,73.0,False
83530-3PC-60,34.0,False
83530-3PC-70,79.0,False
83530-3PC-75,123.0,False
83530-3PC-80,115.0,False
83530-3PC-85,99.0,False
83530-3PC-90,58.0,False
83530-3PE-60,34.0,False
83530-3PE-70,79.0,False
83530-3PE-75,123.0,False
83530-3PE-80,115.0,False
83530-3PE-85,99.0,False
83530-3PE-90,58.0,False
83531-3PB-60,94.0,False
83531-3PB-70,138.0,False
83531-3PB-75,107.0,False
83531-3PB-80,65.0,False
83531-3PB-85,35.0,False
83531-3PB-90,18.0,False
83531-3PC-60,94.0,False
83531-3PC-70,138.0,False
83531-3PC-75,107.0,False
83531-3PC-80,65.0,False
83531-3PC-85,35.0,False
83531-3PC-90,18.0,False
83531-3PE-50,65.0,False
83531-3PE-60,94.0,False
83531-3PE-70,138.0,False
83531-3PE-75,107.0,False
83531-3PE-80,65.0,False
83531-3PE-85,35.0,False
83531-3PE-90,18.0,False
83532-3TE-60,58.0,False
83532-3TE-70,90.0,False
83532-3TE-75,100.0,False
83532-3TE-80,100.0,False
83532-3TE-85,100.0,False
83532-3TE-90,90.0,False
83532-3TJ-60,51.0,False
83532-3TJ-70,105.0,False
83532-3TJ-75,90.0,False
83532-3TJ-80,90.0,False
83532-3TJ-85,80.0,False
83532-3TJ-90,86.0,False
83532-4KP-60,55.0,False
83532-4KP-70,99.0,False
83532-4KP-75,112.0,False
83532-4KP-80,100.0,False
83532-4KP-85,90.0,False
83532-4KP-90,90.0,False
83532-4KV-60,49.0,False
83532-4KV-70,100.0,False
83532-4KV-75,100.0,False
83532-4KV-80,100.0,False
83532-4KV-85,95.0,False
83532-4KV-90,85.0,False
83534-011-60,53.0,False
83534-011-70,85.0,False
83534-011-75,85.0,False
83534-011-80,80.0,False
83534-011-85,75.0,False
83534-011-90,70.0,False
83534-3UU-60,26.0,False
83534-3UU-70,68.0,False
83534-3UU-75,75.0,False
83534-3UU-80,75.0,False
83534-3UU-85,60.0,False
83534-3UU-90,65.0,False
83534-3UZ-60,40.0,False
83534-3UZ-70,80.0,False
83534-3UZ-75,79.0,False
83534-3UZ-80,75.0,False
83534-3UZ-85,70.0,False
83534-3UZ-90,60.0,False
83534-RT9-60,48.0,False
83534-RT9-70,85.0,False
83534-RT9-75,85.0,False
83534-RT9-80,80.0,False
83534-RT9-85,75.0,False
83534-RT9-90,70.0,False
83535-3UQ-60,47.0,False
83535-3UQ-70,40.0,False
83535-3UQ-75,40.0,False
83535-3UQ-80,40.0,False
83535-3UQ-85,35.0,False
83535-3UQ-90,35.0,False
83535-4KF-60,34.0,False
83535-4KF-70,40.0,False
83535-4KF-75,40.0,False
83535-4KF-80,40.0,False
83535-4KF-85,35.0,False
83535-4KF-90,35.0,False
83535-4KH-60,46.0,False
83535-4KH-70,40.0,False
83535-4KH-75,40.0,False
83535-4KH-80,40.0,False
83535-4KH-85,35.0,False
83535-4KH-90,36.0,False
83536-4OE-50,120.0,False
83536-4OE-60,110.0,False
83536-4OE-70,130.0,False
83536-4OE-75,120.0,False
83536-4OE-80,110.0,False
83536-4OE-85,100.0,False
83536-4OE-NB,109.0,False
83536-4VH-50,130.0,False
83536-4VH-60,112.0,False
83536-4VH-70,130.0,False
83536-4VH-75,130.0,False
83536-4VH-80,120.0,False
83536-4VH-85,100.0,False
83536-4VH-NB,87.0,False
83538-4KY-50,75.0,False
83538-4KY-60,62.0,False
83538-4KY-70,69.0,False
83538-4KY-75,60.0,False
83538-4KY-80,60.0,False
83538-4KY-85,60.0,False
83538-4KY-90,60.0,False
83538-4L4-50,68.0,False
83538-4L4-60,55.0,False
83538-4L4-70,62.0,False
83538-4L4-75,70.0,False
83538-4L4-80,50.0,False
83538-4L4-85,48.0,False
83538-4L4-90,41.0,False
83538-4LJ-50,68.0,False
83538-4LJ-60,55.0,False
83538-4LJ-70,62.0,False
83538-4LJ-75,70.0,False
83538-4LJ-80,50.0,False
83538-4LJ-85,48.0,False
83538-4LJ-90,41.0,False
83538-4M4-50,85.0,False
83538-4M4-60,146.0,False
83538-4M4-70,140.0,False
83538-4M4-75,135.0,False
83538-4M4-80,120.0,False
83538-4M4-85,121.0,False
83538-4M4-90,107.0,False
83539-76X-50,50.0,False
83539-76X-60,45.0,False
83539-76X-70,40.0,False
83539-76X-75,38.0,False
83539-76X-80,35.0,False
83542-4KP-50,110.0,False
83542-4KP-60,120.0,False
83542-4KP-70,110.0,False
83542-4KP-75,110.0,False
83542-4KP-80,90.0,False
83542-4KP-85,93.0,False
83542-4KV-50,60.0,False
83542-4KV-60,60.0,False
83542-4KV-70,55.0,False
83542-4KV-75,55.0,False
83542-4KV-80,54.0,False
83542-4KV-85,45.0,False
83542-4LD-50,120.0,False
83542-4LD-60,120.0,False
83542-4LD-70,110.0,False
83542-4LD-75,110.0,False
83542-4LD-80,90.0,False
83542-4LD-85,80.0,False
83542-4LV-50,120.0,False
83542-4LV-60,120.0,False
83542-4LV-70,110.0,False
83542-4LV-75,110.0,False
83542-4LV-80,90.0,False
83542-4LV-85,90.0,False
83543-3KN-100,80.0,False
83543-3KN-110,70.0,False
83543-3KN-120,60.0,False
83543-3KN-130,58.0,False
83543-3KN-140,50.0,False
83543-3KN-150,45.0,False
83543-3KN-85,47.0,False
83543-3KN-90,90.0,False
83543-3KY-100,80.0,False
83543-3KY-110,70.0,False
83543-3KY-120,60.0,False
83543-3KY-130,55.0,False
83543-3KY-140,52.0,False
83543-3KY-150,45.0,False
83543-3KY-85,60.0,False
83543-3KY-90,90.0,False
83545-3WQ-120,79.0,False
83545-3WQ-130,65.0,False
83545-3WQ-140,58.0,False
83545-3WQ-150,35.0,False
83545-3WQ-160,25.0,False
83545-3WQ-75,18.0,False
83545-3WQ-80,36.0,False
83545-3WR-100,100.0,False
83545-3WR-110,80.0,False
83545-3WR-120,78.0,False
83545-3WR-130,63.0,False
83545-3WR-140,41.0,False
83545-3WR-150,34.0,False
83545-3WR-160,20.0,False
83545-3WR-75,22.0,False
83545-3WR-80,43.0,False
83545-3WR-90,107.0,False
83545-3WS-100,80.0,False
83545-3WS-110,80.0,False
83545-3WS-120,78.0,False
83545-3WS-130,59.0,False
83545-3WS-140,55.0,False
83545-3WS-150,30.0,False
83545-3WS-160,26.0,False
83545-3WS-75,11.0,False
83545-3WS-80,20.0,False
83545-3WS-85,58.0,False
83545-3WS-90,100.0,False
83548-3WQ-100,86.0,False
83548-3WQ-110,71.0,False
83548-3WQ-120,65.0,False
83548-3WQ-130,56.0,False
83548-3WQ-140,34.0,False
83548-3WQ-150,17.0,False
83548-3WQ-85,51.0,False
83548-3WQ-90,80.0,False
83548-3WR-100,84.0,False
83548-3WR-110,77.0,False
83548-3WR-120,62.0,False
83548-3WR-130,45.0,False
83548-3WR-140,17.0,False
83548-3WR-150,10.0,False
83548-3WR-85,38.0,False
83548-3WR-90,89.0,False
83549-2XC-100,83.0,False
83549-2XC-110,80.0,False
83549-2XC-120,80.0,False
83549-2XC-130,76.0,False
83549-2XC-140,57.0,False
83549-2XC-150,41.0,False
83549-2XC-160,31.0,False
83549-2XC-90,48.0,False
83550-2XC-M,25.0,False
83550-2XC-S,27.0,False
83550-2XC-XS,27.0,False
83552-2XO-100,41.0,False
83552-2XO-110,40.0,False
83552-2XO-120,40.0,False
83552-2XO-130,35.0,False
83552-2XO-140,36.0,False
83552-2XO-150,35.0,False
83552-2XO-160,36.0,False
83552-2XO-85,14.0,False
83552-2XO-90,28.0,False
83552-3WB-100,34.0,False
83552-3WB-110,40.0,False
83552-3WB-120,42.0,False
83552-3WB-130,36.0,False
83552-3WB-140,36.0,False
83552-3WB-150,36.0,False
83552-3WB-160,37.0,False
83552-3WB-85,21.0,False
83552-3WB-90,25.0,False
83553-2XO-L,43.0,False
83553-2XO-M,50.0,False
83553-2XO-S,56.0,False
83553-2XO-XS,50.0,False
83553-2XO-XXS,21.0,False
83553-3WB-XS,50.0,False
83553-3WB-XXS,30.0,False
83555-2XO-100,51.0,False
83555-2XO-110,60.0,False
83555-2XO-120,60.0,False
83555-2XO-130,60.0,False
83555-2XO-140,60.0,False
83555-2XO-150,50.0,False
83555-2XO-160,51.0,False
83555-2XO-85,32.0,False
83555-2XO-90,36.0,False
83556-3VZ-L,22.0,False
83556-3VZ-M,25.0,False
83556-3VZ-S,26.0,False
83556-3VZ-XL,20.0,False
83556-3VZ-XS,26.0,False
83556-3VZ-XXL,20.0,False
83556-3VZ-XXS,27.0,False
83556-3W3-L,22.0,False
83556-3W3-M,24.0,False
83556-3W3-S,26.0,False
83556-3W3-XL,20.0,False
83556-3W3-XS,26.0,False
83556-3W3-XXL,20.0,False
83556-3W3-XXS,28.0,False
83557-3WA-120,65.0,False
83557-3WA-130,60.0,False
83557-3WA-140,51.0,False
83558-3VZ-50,72.0,False
83558-3VZ-75,120.0,False
83558-3VZ-80,108.0,False
83558-3VZ-85,80.0,False
83558-3VZ-NB,22.0,False
83558-3W3-50,74.0,False
83558-3W3-70,122.0,False
83558-3W3-75,120.0,False
83558-3W3-80,111.0,False
83558-3W3-85,82.0,False
83558-3W3-NB,22.0,False
83558-3WA-50,83.0,False
83558-3WA-75,120.0,False
83558-3WA-80,100.0,False
83558-3WA-85,90.0,False
83558-3WA-NB,25.0,False
83560-011-L,34.0,False
83560-011-M,36.0,False
83560-011-S,40.0,False
83560-011-XS,43.0,False
83560-011-XXS,15.0,False
83560-1AY-L,36.0,False
83560-1AY-M,37.0,False
83560-1AY-S,39.0,False
83560-1AY-XL,30.0,False
83560-1AY-XS,35.0,False
83560-1AY-XXL,26.0,False
83560-1AY-XXS,15.0,False
83561-3SN-L,25.0,False
83561-3SN-M,26.0,False
83561-3SN-S,29.0,False
83561-3SN-XL,25.0,False
83561-3SN-XS,28.0,False
83561-3SN-XXL,20.0,False
83561-3SN-XXS,18.0,False
83561-4LF-L,14.0,False
83561-4LF-M,14.0,False
83561-4LF-S,15.0,False
83561-4LF-XL,14.0,False
83561-4LF-XS,14.0,False
83561-4LF-XXL,13.0,False
83561-4LF-XXS,14.0,False
83562-3SN-L,25.0,False
83562-3SN-M,26.0,False
83562-3SN-S,26.0,False
83562-3SN-XL,23.0,False
83562-3SN-XS,27.0,False
83562-3SN-XXL,20.0,False
83562-3SN-XXS,22.0,False
83564-3WL-L,45.0,False
83564-3WL-S,53.0,False
83564-3WL-XL,45.0,False
83565-3WL-L,27.0,False
83565-3WL-M,26.0,False
83565-3WL-S,27.0,False
83565-3WL-XL,28.0,False
83565-3WL-XS,26.0,False
83565-3WL-XXL,27.0,False
83565-3WL-XXS,33.0,False
83566-3WL-100,30.0,False
83566-3WL-110,35.0,False
83566-3WL-120,41.0,False
83566-3WL-130,35.0,False
83566-3WL-140,35.0,False
83566-3WL-150,35.0,False
83566-3WL-160,38.0,False
83566-3WL-90,20.0,False
83567-3WK-100,97.0,False
83567-3WK-110,75.0,False
83567-3WK-120,70.0,False
83567-3WK-130,70.0,False
83567-3WK-140,60.0,False
83567-3WK-150,55.0,False
83567-3WK-160,50.0,False
83567-3WK-70,9.0,False
83567-3WK-75,13.0,False
83567-3WK-80,27.0,False
83567-3WK-85,91.0,False
83567-3WK-90,90.0,False
83568-3WK-50,41.0,False
83568-3WK-60,58.0,False
83568-3WK-70,104.0,False
83568-3WK-75,99.0,False
83568-3WK-80,77.0,False
83568-3WK-85,40.0,False
83568-3WK-NB,12.0,False
83569-3WL-120,68.0,False
83569-3WL-130,60.0,False
83569-3WL-140,52.0,False
83570-3WL-50,85.0,False
83570-3WL-60,121.0,False
83570-3WL-70,120.0,False
83570-3WL-75,120.0,False
83570-3WL-80,119.0,False
83570-3WL-85,80.0,False
83570-3WL-NB,26.0,False
83574-3WM-S,26.0,False
83574-3WM-XS,26.0,False
83575-59B-XL,40.0,False
83575-59B-XXL,40.0,False
83575-59B-XXS,14.0,False
83576-59B-L,50.0,False
83576-59B-M,50.0,False
83576-59B-S,50.0,False
83576-59B-XL,50.0,False
83576-59B-XS,55.0,False
83576-59B-XXL,50.0,False
83576-59B-XXS,38.0,False
83577-59B-L,26.0,False
83577-59B-M,26.0,False
83577-59B-S,26.0,False
83577-59B-XL,26.0,False
83577-59B-XS,26.0,False
83577-59B-XXL,23.0,False
83577-59B-XXS,26.0,False
83578-59B-140,40.0,False
83578-59B-150,35.0,False
83578-59B-160,35.0,False
83579-59B-100,80.0,False
83579-59B-110,80.0,False
83579-59B-120,60.0,False
83579-59B-130,61.0,False
83579-59B-140,60.0,False
83579-59B-150,60.0,False
83579-59B-160,60.0,False
83580-59B-100,104.0,False
83580-59B-110,84.0,False
83580-59B-120,81.0,False
83580-59B-150,56.0,False
83580-59B-160,53.0,False
83580-59B-70,19.0,False
83580-59B-75,42.0,False
83580-59B-80,68.0,False
83580-59B-85,114.0,False
83580-59B-90,101.0,False
83581-59B-80,130.0,False
83581-59B-85,111.0,False
83582-3WF-130,58.0,False
83582-3WF-140,42.0,False
83584-3VU-L,45.0,False
83584-3VU-M,50.0,False
83584-3VU-S,50.0,False
83584-3VU-XL,49.0,False
83584-3VU-XS,53.0,False
83584-3VU-XXL,45.0,False
83584-3VU-XXS,31.0,False
83584-3VW-L,45.0,False
83584-3VW-M,50.0,False
83584-3VW-S,55.0,False
83584-3VW-XL,45.0,False
83584-3VW-XS,35.0,False
83584-3VW-XXL,45.0,False
83584-3VW-XXS,20.0,False
83585-3VU-XL,45.0,False
83585-3VU-XXL,40.0,False
83585-3VV-S,50.0,False
83585-3VV-XS,27.0,False
83585-3VV-XXS,11.0,False
83585-3VW-M,50.0,False
83585-3VW-S,54.0,False
83585-3VW-XS,26.0,False
83585-3VW-XXS,17.0,False
83586-3VU-XL,22.0,False
83586-3VU-XXL,22.0,False
83587-3VU-100,23.0,False
83587-3VU-110,33.0,False
83587-3VU-120,40.0,False
83587-3VU-130,35.0,False
83587-3VU-140,38.0,False
83587-3VU-150,36.0,False
83587-3VU-160,36.0,False
83587-3VU-85,9.0,False
83587-3VU-90,10.0,False
83588-3VV-75,12.0,False
83588-3VV-80,21.0,False
83588-3VW-100,36.0,False
83588-3VW-110,30.0,False
83588-3VW-120,27.0,False
83588-3VW-130,24.0,False
83588-3VW-140,24.0,False
83588-3VW-150,18.0,False
83588-3VW-160,18.0,False
83588-3VW-75,10.0,False
83588-3VW-80,15.0,False
83588-3VW-85,42.0,False
83588-3VW-90,39.0,False
83588-3VX-120,28.0,False
83588-3VX-130,24.0,False
83588-3VX-140,21.0,False
83588-3VX-150,18.0,False
83588-3VX-160,20.0,False
83588-3VX-75,10.0,False
83588-3VX-80,21.0,False
83589-3VX-M,14.0,False
83589-3VX-S,14.0,False
83589-3VX-XS,14.0,False
83589-3VX-XXL,12.0,False
83589-3VX-XXS,13.0,False
83590-3VW-50,45.0,False
83590-3VW-60,67.0,False
83590-3VW-70,57.0,False
83590-3VW-75,56.0,False
83590-3VW-80,50.0,False
83590-3VW-85,48.0,False
83590-3VX-70,55.0,False
83590-3VX-80,50.0,False
83590-3VX-85,40.0,False
83591-3VU-50,57.0,False
83591-3VU-60,86.0,False
83591-3VU-70,120.0,False
83591-3VU-80,107.0,False
83591-3VU-85,60.0,False
83591-3VU-NB,18.0,False
83592-3VU-120,65.0,False
83592-3VU-130,55.0,False
83592-3VU-140,50.0,False
83593-3WG-M,50.0,False
83593-3WG-S,50.0,False
83593-3WG-XS,33.0,False
83593-3WJ-M,52.0,False
83593-3WJ-S,50.0,False
83593-3WJ-XS,28.0,False
83593-3WJ-XXS,18.0,False
83594-3WG-L,40.0,False
83594-3WG-M,54.0,False
83594-3WG-S,50.0,False
83594-3WG-XL,40.0,False
83594-3WJ-L,40.0,False
83594-3WJ-M,50.0,False
83594-3WJ-S,42.0,False
83594-3WJ-XL,40.0,False
83594-3WJ-XS,15.0,False
83594-3WJ-XXL,37.0,False
83594-3WJ-XXS,10.0,False
83596-3WG-100,39.0,False
83596-3WG-110,56.0,False
83596-3WG-120,50.0,False
83596-3WG-130,35.0,False
83596-3WG-140,35.0,False
83596-3WG-150,35.0,False
83596-3WG-160,35.0,False
83596-3WG-85,17.0,False
83596-3WG-90,39.0,False
83597-3WG-100,90.0,False
83597-3WG-110,80.0,False
83597-3WG-120,70.0,False
83597-3WG-130,70.0,False
83597-3WG-140,60.0,False
83597-3WG-150,50.0,False
83597-3WG-160,50.0,False
83597-3WG-75,13.0,False
83597-3WG-80,26.0,False
83597-3WG-85,78.0,False
83597-3WG-90,100.0,False
83598-3WG-60,102.0,False
83598-3WG-70,137.0,False
83598-3WG-75,131.0,False
83598-3WG-80,101.0,False
83598-3WG-85,86.0,False
83598-3WG-NB,21.0,False
83599-5CJ-L,30.0,False
83599-5CJ-M,30.0,False
83599-5CJ-S,30.0,False
83599-5CJ-XL,20.0,False
83599-5CJ-XS,13.0,False
83599-5CJ-XXL,15.0,False
83599-5CJ-XXS,6.0,False
83600-3WH-110,85.0,False
83600-3WH-120,73.0,False
83600-3WH-130,61.0,False
83600-3WH-140,53.0,False
83602-3WH-M,24.0,False
83602-3WH-S,26.0,False
83602-3WH-XL,22.0,False
83602-3WH-XS,26.0,False
83603-4XU-L,12.0,False
83603-4XU-M,12.0,False
83603-4XU-XL,12.0,False
83603-4XU-XS,14.0,False
83603-4XU-XXL,10.0,False
83603-4XV-L,12.0,False
83603-4XV-M,12.0,False
83603-4XV-XL,12.0,False
83603-4XV-XXL,9.0,False
83603-4XW-XXL,9.0,False
83604-3WN-110,30.0,False
83604-3WN-120,27.0,False
83604-3WN-130,24.0,False
83604-3WN-140,21.0,False
83604-3WN-150,19.0,False
83604-3WN-160,18.0,False
83604-3WN-75,16.0,False
83604-3WN-80,12.0,False
83604-3WN-85,39.0,False
83605-3WN-120,42.0,False
83605-3WN-130,35.0,False
83605-3WN-140,37.0,False
83605-3WN-150,35.0,False
83605-3WN-160,35.0,False
83606-5CJ-75,12.0,False
83606-5CJ-80,16.0,False
83608-4XU-140,21.0,False
83608-4XU-150,18.0,False
83608-4XU-160,18.0,False
83608-4XU-75,32.0,False
83608-4XU-80,36.0,False
83608-4XV-140,21.0,False
83608-4XV-150,18.0,False
83608-4XV-160,18.0,False
83608-4XV-75,26.0,False
83608-4XV-80,36.0,False
83608-4XW-150,18.0,False
83608-4XW-160,18.0,False
83608-4ZS-140,21.0,False
83608-4ZS-150,18.0,False
83608-4ZS-160,18.0,False
83611-3WO-100,80.0,False
83611-3WO-75,25.0,False
83611-3WO-90,90.0,False
83612-3WP-L,22.0,False
83612-3WP-M,24.0,False
83612-3WP-S,26.0,False
83612-3WP-XL,22.0,False
83612-3WP-XS,26.0,False
83612-3WP-XXS,19.0,False
83613-3UU-XXL,22.0,False
83613-3UZ-XXL,22.0,False
83613-3UZ-XXS,30.0,False
83613-4XA-XXL,22.0,False
83613-5BQ-L,25.0,False
83613-5BQ-M,26.0,False
83613-5BQ-S,30.0,False
83613-5BQ-XL,23.0,False
83613-5BQ-XS,28.0,False
83613-5BQ-XXL,20.0,False
83613-5BQ-XXS,20.0,False
83613-A91-L,25.0,False
83613-A91-M,30.0,False
83613-A91-S,30.0,False
83613-A91-XL,23.0,False
83613-A91-XS,30.0,False
83613-A91-XXL,14.0,False
83613-A91-XXS,16.0,False
83615-2FY-L,25.0,False
83615-2FY-M,25.0,False
83615-2FY-S,30.0,False
83615-2FY-XL,23.0,False
83615-2FY-XS,30.0,False
83615-2FY-XXL,20.0,False
83615-2FY-XXS,16.0,False
83615-4WV-L,25.0,False
83615-4WV-M,25.0,False
83615-4WV-S,30.0,False
83615-4WV-XL,23.0,False
83615-4WV-XS,30.0,False
83615-4WV-XXL,22.0,False
83615-4ZF-L,25.0,False
83615-4ZF-M,25.0,False
83615-4ZF-S,30.0,False
83615-4ZF-XL,23.0,False
83615-4ZF-XS,30.0,False
83615-4ZF-XXL,22.0,False
83615-4ZF-XXS,20.0,False
83615-53B-XL,23.0,False
83615-53B-XXL,22.0,False
83615-53I-L,25.0,False
83615-53I-M,25.0,False
83615-53I-S,30.0,False
83615-53I-XL,23.0,False
83615-53I-XS,30.0,False
83615-53I-XXL,22.0,False
83615-53I-XXS,30.0,False
83615-5BT-L,25.0,False
83615-5BT-M,25.0,False
83615-5BT-S,30.0,False
83615-5BT-XL,23.0,False
83615-5BT-XS,30.0,False
83615-5BT-XXL,22.0,False
83615-5BT-XXS,24.0,False
83617-3WO-100,75.0,False
83617-3WO-110,83.0,False
83617-3WO-120,70.0,False
83617-3WO-130,50.0,False
83617-3WO-140,55.0,False
83617-3WO-150,45.0,False
83617-3WO-85,69.0,False
83617-3WO-90,89.0,False
83617-3WP-100,76.0,False
83617-3WP-130,48.0,False
83617-3WP-140,49.0,False
83617-3WP-150,27.0,False
83618-015-XXL,21.0,False
83618-3UU-L,25.0,False
83618-3UU-M,25.0,False
83618-3UU-S,28.0,False
83618-3UU-XL,21.0,False
83618-3UU-XXL,21.0,False
83618-3UU-XXS,16.0,False
83618-3UZ-L,25.0,False
83618-3UZ-M,25.0,False
83618-3UZ-S,28.0,False
83618-3UZ-XL,21.0,False
83618-3UZ-XS,30.0,False
83618-3UZ-XXL,20.0,False
83618-3UZ-XXS,17.0,False
83620-5BU-XXL,21.0,False
83621-2CK-100,15.0,False
83621-2CK-110,26.0,False
83621-2CK-120,35.0,False
83621-2CK-130,38.0,False
83621-2CK-140,21.0,False
83621-2CK-150,20.0,False
83621-2CK-160,16.0,False
83621-2CK-75,1.0,False
83621-2CK-80,2.0,False
83621-2CK-85,3.0,False
83621-2CK-90,10.0,False
83621-2HM-100,15.0,False
83621-2HM-110,26.0,False
83621-2HM-120,35.0,False
83621-2HM-130,38.0,False
83621-2HM-140,21.0,False
83621-2HM-150,20.0,False
83621-2HM-160,16.0,False
83621-2HM-75,1.0,False
83621-2HM-80,2.0,False
83621-2HM-85,3.0,False
83621-2HM-90,10.0,False
83621-4XT-160,46.0,False
83621-4XT-75,4.0,False
83621-4YZ-120,80.0,False
83621-4YZ-130,70.0,False
83621-4YZ-140,60.0,False
83621-4YZ-150,54.0,False
83621-4YZ-160,50.0,False
83621-4YZ-85,16.0,False
83621-75Z-100,15.0,False
83621-75Z-110,26.0,False
83621-75Z-120,35.0,False
83621-75Z-130,38.0,False
83621-75Z-140,21.0,False
83621-75Z-150,20.0,False
83621-75Z-160,16.0,False
83621-75Z-75,1.0,False
83621-75Z-80,2.0,False
83621-75Z-85,3.0,False
83621-75Z-90,10.0,False
83622-1BE-50,64.0,False
83622-1BE-60,60.0,False
83622-1BE-70,60.0,False
83622-1BE-75,55.0,False
83622-1BE-80,54.0,False
83622-1BE-85,50.0,False
83622-2BV-50,136.0,False
83622-2BV-60,110.0,False
83622-2BV-70,110.0,False
83622-2BV-75,100.0,False
83622-2BV-85,90.0,False
83622-2C2-50,98.0,False
83622-2C2-60,110.0,False
83622-2C2-70,120.0,False
83622-2C2-75,109.0,False
83622-2C2-80,100.0,False
83622-2C2-85,90.0,False
83622-2CK-50,64.0,False
83622-2CK-60,65.0,False
83622-2CK-70,60.0,False
83622-2CK-75,55.0,False
83622-2CK-80,54.0,False
83622-2CK-85,50.0,False
83622-2GG-50,100.0,False
83622-2GG-60,100.0,False
83622-2GG-70,101.0,False
83622-2GG-75,108.0,False
83622-2GG-80,100.0,False
83622-2GG-85,100.0,False
83622-4WW-50,60.0,False
83622-4WW-60,60.0,False
83622-4WW-70,60.0,False
83622-4WX-50,49.0,False
83622-4WX-60,62.0,False
