SKU,Velocity_Old,Velocity_New,SlotTier_Old,SlotTier_New,ProductGroupCode_Old,ProductGroupCode_New,SizeGroupCode_Old,SizeGroupCode_New,FD14_Old,FD14_New,FD14Delta,RankDelta,PutawayIndicator_Old,PutawayIndicator_New
65642-5MO-85,B,C,GIRXB,GIRXC,GIR,GIR,X,X,16,21,5,-1,0,0
84528-1SA-130,B,C,BOYMB,BOYMC,BOY,BOY,M,M,14,19,5,-1,0,1
81338-5KQ-100,A,B,KUSSA,KUSSB,KUS,KUS,S,S,10,6,-4,-1,0,0
81338-5KQ-140,AA,A,KUSLAA,KUSLA,KUS,KUS,L,L,10,6,-4,-1,0,0
81452-5OT-70,B,C,BAPIB,BAPIC,BAP,BAP,I,I,4,0,-4,-1,0,0
81666-3IF-90,A,B,BSLXA,BSLXB,BSL,BSL,X,X,26,30,4,-1,0,0
82788-6AW-130,A,B,BOYMA,BOYMB,BOY,BOY,M,M,4,8,4,-1,0,0
82896-5ZE-140,A,B,BOYLA,BOYLB,BOY,BOY,L,L,4,8,4,-1,0,0
82896-5ZE-90,A,B,BOYXA,BOYXB,BOY,BOY,X,X,4,8,4,-1,0,0
84169-5UG-100,B,C,KUSSB,KUSSC,KUS,KUS,S,S,4,0,-4,-1,0,0
84172-5UL-70,A,B,BSLIA,BSLIB,BSL,BSL,I,I,4,0,-4,-1,0,0
84549-5ZA-90,A,B,BAPXA,BAPXB,BAP,BAP,X,X,4,8,4,-1,0,0
84569-5ZU-70,AA,A,BAPIAA,BAPIA,BAP,BAP,I,I,3,7,4,-1,0,0
84596-5KT-90,AA,A,BAPXAA,BAPXA,BAP,BAP,X,X,18,14,-4,-1,0,0
51218-2KQ-XL,B,C,COLLB,COLLC,COL,COL,L,L,10,13,3,-1,0,0
60363-5NF-90,A,B,GIRXA,GIRXB,GIR,GIR,X,X,19,22,3,-1,0,0
65642-5LK-90,B,C,GIRXB,GIRXC,GIR,GIR,X,X,3,0,-3,-1,0,0
67521-5KM-100,AA,A,BOYSAA,BOYSA,BOY,BOY,S,S,3,6,3,-1,0,0
81338-5VB-130,AA,A,KUSMAA,KUSMA,KUS,KUS,M,M,10,13,3,-1,0,0
81338-5VB-140,AA,A,KUSLAA,KUSLA,KUS,KUS,L,L,10,13,3,-1,0,0
81338-5VB-90,AA,A,KUSXAA,KUSXA,KUS,KUS,X,X,10,13,3,-1,0,0
81380-5HP-100,AA,A,KNISAA,KNISA,KNI,KNI,S,S,10,13,3,-1,0,0
81380-5HP-120,AA,A,KNIMAA,KNIMA,KNI,KNI,M,M,10,13,3,-1,0,0
82788-5XB-130,A,B,BOYMA,BOYMB,BOY,BOY,M,M,14,17,3,-1,0,0
82788-5XB-150,B,C,BOYLB,BOYLC,BOY,BOY,L,L,14,17,3,-1,0,1
83651-4BX-75,B,C,COLIB,COLIC,COL,COL,I,I,10,13,3,-1,0,0
84358-5VQ-90,B,C,CSLXB,CSLXC,CSL,CSL,X,X,10,13,3,-1,0,0
84484-5WX-100,A,B,BOYSA,BOYSB,BOY,BOY,S,S,3,6,3,-1,0,0
84492-5PW-100,B,C,KNISB,KNISC,KNI,KNI,S,S,10,13,3,-1,0,0
84503-6CT-90,AA,A,KNIXAA,KNIXA,KNI,KNI,X,X,3,6,3,-1,0,0
84503-6HG-110,AA,A,KNISAA,KNISA,KNI,KNI,S,S,3,6,3,-1,0,0
84503-6HG-85,A,B,KNIXA,KNIXB,KNI,KNI,X,X,3,6,3,-1,0,0
84515-6DT-130,B,C,GIRMB,GIRMC,GIR,GIR,M,M,10,13,3,-1,0,0
84605-5ZC-140,AA,A,BOYLAA,BOYLA,BOY,BOY,L,L,10,13,3,-1,0,0
84636-1QH-50,B,C,BAPIB,BAPIC,BAP,BAP,I,I,11,14,3,-1,0,0
50763-011-S,A,B,KUNSA,KUNSB,KUN,KUN,S,S,68,70,2,-1,0,0
68125-5GG-110,B,C,GIRSB,GIRSC,GIR,GIR,S,S,49,51,2,-1,0,0
81710-41I-85,AA,A,BAPXAA,BAPXA,BAP,BAP,X,X,14,16,2,-1,0,0
81710-61J-75,AA,A,BAPIAA,BAPIA,BAP,BAP,I,I,3,5,2,-1,0,0
81710-61J-90,A,B,BAPXA,BAPXB,BAP,BAP,X,X,3,5,2,-1,0,0
81710-6HA-50,B,C,BAPIB,BAPIC,BAP,BAP,I,I,3,5,2,-1,0,0
82717-5XE-70,B,C,BAPIB,BAPIC,BAP,BAP,I,I,0,2,2,-1,0,0
82788-6AN-140,AA,A,BOYLAA,BOYLA,BOY,BOY,L,L,14,16,2,-1,0,0
83000-60J-75,AA,A,BAPIAA,BAPIA,BAP,BAP,I,I,4,2,-2,-1,0,0
83000-60J-80,A,B,BAPXA,BAPXB,BAP,BAP,X,X,4,2,-2,-1,0,0
84307-1SA-L,B,C,ASLLB,ASLLC,ASL,ASL,L,L,0,2,2,-1,0,0
84307-1SA-M,A,B,ASLMA,ASLMB,ASL,ASL,M,M,0,2,2,-1,0,0
84307-60J-S,B,C,ASLSB,ASLSC,ASL,ASL,S,S,0,2,2,-1,0,0
84342-5VW-100,A,B,COLSA,COLSB,COL,COL,S,S,0,2,2,-1,0,0
84342-5VW-110,A,B,COLSA,COLSB,COL,COL,S,S,0,2,2,-1,0,0
84342-5VW-90,B,C,COLXB,COLXC,COL,COL,X,X,0,2,2,-1,0,0
84432-1WC-80,AA,A,BSLXAA,BSLXA,BSL,BSL,X,X,11,13,2,-1,0,0
84531-5XX-85,A,B,BAPXA,BAPXB,BAP,BAP,X,X,0,2,2,-1,0,0
84548-5ZP-70,AA,A,BAPIAA,BAPIA,BAP,BAP,I,I,0,2,2,-1,0,0
84548-5ZP-75,AA,A,BAPIAA,BAPIA,BAP,BAP,I,I,0,2,2,-1,0,0
84548-6AT-80,AA,A,BAPXAA,BAPXA,BAP,BAP,X,X,4,2,-2,-1,0,0
81718-68I-100,B,C,GIRSB,GIRSC,GIR,GIR,S,S,14,13,-1,-1,0,0
82719-5XD-140,B,C,GIRLB,GIRLC,GIR,GIR,L,L,14,13,-1,-1,0,1
84095-5KQ-70,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,7,6,-1,-1,0,0
84306-6DC-50,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,14,13,-1,-1,0,0
84306-6DC-60,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,14,13,-1,-1,0,0
84450-6DU-100,AA,A,GIRSAA,GIRSA,GIR,GIR,S,S,14,13,-1,-1,0,0
84460-61J-150,A,B,GIRLA,GIRLB,GIR,GIR,L,L,42,41,-1,-1,0,0
84597-5KV-70,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,7,6,-1,-1,0,0
84600-6HU-120,B,C,KNIMB,KNIMC,KNI,KNI,M,M,14,13,-1,-1,0,1
84662-1NV-140,AA,A,GIRLAA,GIRLA,GIR,GIR,L,L,35,36,1,-1,0,0
33218-2SZ-130,A,B,KUSMA,KUSMB,KUS,KUS,M,M,0,0,0,-1,0,0
37028-4LF-100,B,C,KUSSB,KUSSC,KUS,KUS,S,S,0,0,0,-1,0,0
43205-011-100,AA,A,GIRSAA,GIRSA,GIR,GIR,S,S,0,0,0,-1,0,0
45346-015-140,A,B,GIRLA,GIRLB,GIR,GIR,L,L,0,0,0,-1,0,0
48080-5HP-130,A,B,BOYMA,BOYMB,BOY,BOY,M,M,0,0,0,-1,0,0
48080-5HW-90,B,C,BOYXB,BOYXC,BOY,BOY,X,X,0,0,0,-1,0,0
48886-NN9-M,A,B,CSLMA,CSLMB,CSL,CSL,M,M,0,0,0,-1,0,0
52399-011-L,B,C,ASLLB,ASLLC,ASL,ASL,L,L,0,0,0,-1,0,0
59845-2BX-L,B,C,ASLLB,ASLLC,ASL,ASL,L,L,0,0,0,-1,0,0
59845-XU1-80,B,C,ASLXB,ASLXC,ASL,ASL,X,X,0,0,0,-1,0,0
59852-2C2-100,AA,A,KUSSAA,KUSSA,KUS,KUS,S,S,0,0,0,-1,0,0
59852-2C2-90,AA,A,KUSXAA,KUSXA,KUS,KUS,X,X,0,0,0,-1,0,0
59852-2CH-85,A,B,KUSXA,KUSXB,KUS,KUS,X,X,0,0,0,-1,0,0
59852-4XY-110,A,B,KUSSA,KUSSB,KUS,KUS,S,S,0,0,0,-1,0,0
59956-015-110,B,C,BOYSB,BOYSC,BOY,BOY,S,S,0,0,0,-1,0,0
59956-015-130,A,B,BOYMA,BOYMB,BOY,BOY,M,M,0,0,0,-1,0,0
59956-5GM-120,A,B,BOYMA,BOYMB,BOY,BOY,M,M,0,0,0,-1,0,0
59956-5GM-140,A,B,BOYLA,BOYLB,BOY,BOY,L,L,0,0,0,-1,0,0
60363-5KW-110,B,C,GIRSB,GIRSC,GIR,GIR,S,S,0,0,0,-1,0,0
65593-5EB-70,B,C,BAPIB,BAPIC,BAP,BAP,I,I,0,0,0,-1,0,0
65642-4DO-110,AA,A,GIRSAA,GIRSA,GIR,GIR,S,S,0,0,0,-1,0,0
65642-4DO-120,B,C,GIRMB,GIRMC,GIR,GIR,M,M,0,0,0,-1,0,0
65642-5K5-120,AA,A,GIRMAA,GIRMA,GIR,GIR,M,M,0,0,0,-1,0,0
65642-5K5-130,AA,A,GIRMAA,GIRMA,GIR,GIR,M,M,0,0,0,-1,0,0
65642-5K5-140,B,C,GIRLB,GIRLC,GIR,GIR,L,L,0,0,0,-1,0,0
66994-4XJ-XXL,B,C,ASLLB,ASLLC,ASL,ASL,L,L,0,0,0,-1,0,0
66994-4YZ-L,B,C,ASLLB,ASLLC,ASL,ASL,L,L,0,0,0,-1,0,0
66994-XU1-XS,B,C,ASLXB,ASLXC,ASL,ASL,X,X,0,0,0,-1,0,0
67093-NN9-S,A,B,CSLSA,CSLSB,CSL,CSL,S,S,0,0,0,-1,0,0
67377-3KT-110,B,C,GIRSB,GIRSC,GIR,GIR,S,S,0,0,0,-1,0,0
67379-5LJ-110,AA,A,GIRSAA,GIRSA,GIR,GIR,S,S,0,0,0,-1,0,0
67379-5LJ-120,AA,A,GIRMAA,GIRMA,GIR,GIR,M,M,0,0,0,-1,0,0
67379-5LJ-90,A,B,GIRXA,GIRXB,GIR,GIR,X,X,0,0,0,-1,0,0
67447-5KE-75,B,C,BAPIB,BAPIC,BAP,BAP,I,I,0,0,0,-1,0,0
67521-5TJ-110,A,B,BOYSA,BOYSB,BOY,BOY,S,S,0,0,0,-1,0,0
67521-5TJ-150,A,B,BOYLA,BOYLB,BOY,BOY,L,L,0,0,0,-1,0,0
67521-5TK-140,A,B,BOYLA,BOYLB,BOY,BOY,L,L,0,0,0,-1,0,0
67521-6GI-150,B,C,BOYLB,BOYLC,BOY,BOY,L,L,0,0,0,-1,0,0
67521-6GI-90,B,C,BOYXB,BOYXC,BOY,BOY,X,X,0,0,0,-1,0,0
67521-6HR-130,AA,A,BOYMAA,BOYMA,BOY,BOY,M,M,0,0,0,-1,0,0
80039-2BV-L,A,B,ASLLA,ASLLB,ASL,ASL,L,L,0,0,0,-1,0,0
80039-2CH-XXL,B,C,ASLLB,ASLLC,ASL,ASL,L,L,0,0,0,-1,0,0
80039-3ZD-S,B,C,ASLSB,ASLSC,ASL,ASL,S,S,0,0,0,-1,0,0
80039-4WW-XL,A,B,ASLLA,ASLLB,ASL,ASL,L,L,0,0,0,-1,0,0
80039-52K-M,AA,A,ASLMAA,ASLMA,ASL,ASL,M,M,0,0,0,-1,0,0
80046-2CK-XL,A,B,ASLLA,ASLLB,ASL,ASL,L,L,0,0,0,-1,0,0
80046-4WW-L,B,C,ASLLB,ASLLC,ASL,ASL,L,L,0,0,0,-1,0,0
80046-52K-M,B,C,ASLMB,ASLMC,ASL,ASL,M,M,0,0,0,-1,0,0
80467-5NR-100,A,B,GIRSA,GIRSB,GIR,GIR,S,S,0,0,0,-1,0,0
80467-5NR-110,B,C,GIRSB,GIRSC,GIR,GIR,S,S,0,0,0,-1,0,0
80605-5ZU-70,A,B,BAPIA,BAPIB,BAP,BAP,I,I,0,0,0,-1,0,0
81076-792-130,B,C,GIRMB,GIRMC,GIR,GIR,M,M,0,0,0,-1,0,0
81211-1OW-140,B,C,COLLB,COLLC,COL,COL,L,L,0,0,0,-1,0,0
81318-1CH-90,B,C,KUSXB,KUSXC,KUS,KUS,X,X,0,0,0,-1,0,0
81318-2NA-110,B,C,KUSSB,KUSSC,KUS,KUS,S,S,0,0,0,-1,0,0
81338-5K5-110,AA,A,KUSSAA,KUSSA,KUS,KUS,S,S,0,0,0,-1,0,0
81338-5K5-120,AA,A,KUSMAA,KUSMA,KUS,KUS,M,M,0,0,0,-1,0,0
81338-5K5-130,AA,A,KUSMAA,KUSMA,KUS,KUS,M,M,0,0,0,-1,0,0
81338-5K5-150,A,B,KUSLA,KUSLB,KUS,KUS,L,L,0,0,0,-1,0,0
81338-5K5-90,AA,A,KUSXAA,KUSXA,KUS,KUS,X,X,0,0,0,-1,0,0
81339-2MN-110,A,B,KUSSA,KUSSB,KUS,KUS,S,S,0,0,0,-1,0,0
81339-2MN-140,A,B,KUSLA,KUSLB,KUS,KUS,L,L,0,0,0,-1,0,0
81339-3LS-100,B,C,KUSSB,KUSSC,KUS,KUS,S,S,0,0,0,-1,0,0
81339-3LS-130,A,B,KUSMA,KUSMB,KUS,KUS,M,M,0,0,0,-1,0,0
81339-3LS-140,A,B,KUSLA,KUSLB,KUS,KUS,L,L,0,0,0,-1,0,0
81339-3LS-150,A,B,KUSLA,KUSLB,KUS,KUS,L,L,0,0,0,-1,0,0
81346-4JY-110,B,C,KNISB,KNISC,KNI,KNI,S,S,0,0,0,-1,0,0
81346-4JY-120,A,B,KNIMA,KNIMB,KNI,KNI,M,M,0,0,0,-1,0,0
81346-4JY-130,B,C,KNIMB,KNIMC,KNI,KNI,M,M,0,0,0,-1,0,0
81346-4JY-85,B,C,KNIXB,KNIXC,KNI,KNI,X,X,0,0,0,-1,0,0
81346-5HP-140,A,B,KNILA,KNILB,KNI,KNI,L,L,0,0,0,-1,0,0
81347-5KD-130,B,C,KNIMB,KNIMC,KNI,KNI,M,M,0,0,0,-1,0,0
81347-5KQ-100,A,B,KNISA,KNISB,KNI,KNI,S,S,0,0,0,-1,0,0
81347-5MP-110,A,B,KNISA,KNISB,KNI,KNI,S,S,0,0,0,-1,0,0
81347-5OK-90,B,C,KNIXB,KNIXC,KNI,KNI,X,X,0,0,0,-1,0,0
81452-5OB-75,B,C,BAPIB,BAPIC,BAP,BAP,I,I,0,0,0,-1,0,0
81452-5OB-80,B,C,BAPXB,BAPXC,BAP,BAP,X,X,0,0,0,-1,0,0
81461-5MZ-120,B,C,GIRMB,GIRMC,GIR,GIR,M,M,0,0,0,-1,0,0
81461-5MZ-130,B,C,GIRMB,GIRMC,GIR,GIR,M,M,0,0,0,-1,0,0
81496-5EB-100,B,C,KNISB,KNISC,KNI,KNI,S,S,0,0,0,-1,0,0
81496-5EB-120,A,B,KNIMA,KNIMB,KNI,KNI,M,M,0,0,0,-1,0,0
81551-5HR-110,A,B,GIRSA,GIRSB,GIR,GIR,S,S,0,0,0,-1,0,0
81569-5EB-110,B,C,KNISB,KNISC,KNI,KNI,S,S,0,0,0,-1,0,0
81569-5EB-140,B,C,KNILB,KNILC,KNI,KNI,L,L,0,0,0,-1,0,0
81666-41W-60,B,C,BSLIB,BSLIC,BSL,BSL,I,I,0,0,0,-1,0,0
81666-41W-80,B,C,BSLXB,BSLXC,BSL,BSL,X,X,0,0,0,-1,0,0
81666-41W-90,B,C,BSLXB,BSLXC,BSL,BSL,X,X,0,0,0,-1,0,0
81666-42A-75,B,C,BSLIB,BSLIC,BSL,BSL,I,I,0,0,0,-1,0,0
81666-42A-80,A,B,BSLXA,BSLXB,BSL,BSL,X,X,0,0,0,-1,0,0
81666-42K-60,B,C,BSLIB,BSLIC,BSL,BSL,I,I,0,0,0,-1,0,0
81666-42R-70,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,0,0,0,-1,0,0
81666-42R-75,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,0,0,0,-1,0,0
81666-42R-90,A,B,BSLXA,BSLXB,BSL,BSL,X,X,0,0,0,-1,0,0
81666-43R-50,B,C,BSLIB,BSLIC,BSL,BSL,I,I,0,0,0,-1,0,0
81666-43R-70,B,C,BSLIB,BSLIC,BSL,BSL,I,I,0,0,0,-1,0,0
81666-43R-75,A,B,BSLIA,BSLIB,BSL,BSL,I,I,0,0,0,-1,0,0
81666-43R-90,A,B,BSLXA,BSLXB,BSL,BSL,X,X,0,0,0,-1,0,0
81666-43Z-60,A,B,BSLIA,BSLIB,BSL,BSL,I,I,0,0,0,-1,0,0
81666-43Z-75,A,B,BSLIA,BSLIB,BSL,BSL,I,I,0,0,0,-1,0,0
81666-43Z-85,A,B,BSLXA,BSLXB,BSL,BSL,X,X,0,0,0,-1,0,0
81666-43Z-90,A,B,BSLXA,BSLXB,BSL,BSL,X,X,0,0,0,-1,0,0
81710-5ZU-70,A,B,BAPIA,BAPIB,BAP,BAP,I,I,0,0,0,-1,0,0
81718-68I-110,AA,A,GIRSAA,GIRSA,GIR,GIR,S,S,14,14,0,-1,0,0
81718-6GT-85,A,B,GIRXA,GIRXB,GIR,GIR,X,X,0,0,0,-1,0,0
81718-6GT-90,AA,A,GIRXAA,GIRXA,GIR,GIR,X,X,0,0,0,-1,0,0
81780-4DZ-110,A,B,BOYSA,BOYSB,BOY,BOY,S,S,0,0,0,-1,0,0
81780-4DZ-90,B,C,BOYXB,BOYXC,BOY,BOY,X,X,0,0,0,-1,0,0
81868-5DR-130,A,B,BOYMA,BOYMB,BOY,BOY,M,M,0,0,0,-1,0,0
81868-5DR-90,B,C,BOYXB,BOYXC,BOY,BOY,X,X,0,0,0,-1,0,0
82057-2VA-XS,B,C,CSLXB,CSLXC,CSL,CSL,X,X,0,0,0,-1,0,0
82057-2VA-XXL,B,C,CSLLB,CSLLC,CSL,CSL,L,L,0,0,0,-1,0,0
82203-2GG-110,B,C,KUSSB,KUSSC,KUS,KUS,S,S,0,0,0,-1,0,0
82285-3PL-OS,A,B,BAPOA,BAPOB,BAP,BAP,O,O,0,0,0,-1,0,0
82322-2VA-L,B,C,CSLLB,CSLLC,CSL,CSL,L,L,0,0,0,-1,0,0
82406-5BA-120,B,C,GIRMB,GIRMC,GIR,GIR,M,M,0,0,0,-1,0,0
82576-2PQ-OS,B,C,BSLOB,BSLOC,BSL,BSL,O,O,0,0,0,-1,0,0
82605-5RW-100,B,C,BOYSB,BOYSC,BOY,BOY,S,S,0,0,0,-1,0,0
82646-5HC-100,A,B,GIRSA,GIRSB,GIR,GIR,S,S,0,0,0,-1,0,0
82677-5HV-120,B,C,GIRMB,GIRMC,GIR,GIR,M,M,0,0,0,-1,0,0
82681-4DP-OS,B,C,BAPOB,BAPOC,BAP,BAP,O,O,0,0,0,-1,0,0
82682-5NR-75,B,C,BAPIB,BAPIC,BAP,BAP,I,I,0,0,0,-1,0,0
82717-5XD-60,B,C,BAPIB,BAPIC,BAP,BAP,I,I,0,0,0,-1,0,0
82717-5XD-90,A,B,BAPXA,BAPXB,BAP,BAP,X,X,0,0,0,-1,0,0
82718-5YO-130,A,B,GIRMA,GIRMB,GIR,GIR,M,M,0,0,0,-1,0,0
82718-5ZN-100,B,C,GIRSB,GIRSC,GIR,GIR,S,S,0,0,0,-1,0,0
82718-6GT-110,B,C,GIRSB,GIRSC,GIR,GIR,S,S,0,0,0,-1,0,0
82718-6GT-120,B,C,GIRMB,GIRMC,GIR,GIR,M,M,0,0,0,-1,0,0
82718-6GT-130,B,C,GIRMB,GIRMC,GIR,GIR,M,M,0,0,0,-1,0,0
82718-6GT-85,B,C,GIRXB,GIRXC,GIR,GIR,X,X,0,0,0,-1,0,0
82718-6GT-90,B,C,GIRXB,GIRXC,GIR,GIR,X,X,0,0,0,-1,0,0
82719-5XV-100,AA,A,GIRSAA,GIRSA,GIR,GIR,S,S,0,0,0,-1,0,0
82719-6GT-100,B,C,GIRSB,GIRSC,GIR,GIR,S,S,0,0,0,-1,0,0
82719-6GT-120,B,C,GIRMB,GIRMC,GIR,GIR,M,M,0,0,0,-1,0,0
82719-6GT-130,B,C,GIRMB,GIRMC,GIR,GIR,M,M,0,0,0,-1,0,0
82719-6GT-90,B,C,GIRXB,GIRXC,GIR,GIR,X,X,0,0,0,-1,0,0
82721-6CY-120,A,B,GIRMA,GIRMB,GIR,GIR,M,M,0,0,0,-1,0,0
82721-6GT-150,B,C,GIRLB,GIRLC,GIR,GIR,L,L,0,0,0,-1,0,0
82723-5XW-150,A,B,GIRLA,GIRLB,GIR,GIR,L,L,0,0,0,-1,0,0
82773-5NS-100,B,C,GIRSB,GIRSC,GIR,GIR,S,S,0,0,0,-1,0,0
82773-5OT-150,A,B,GIRLA,GIRLB,GIR,GIR,L,L,0,0,0,-1,0,0
82775-5H5-150,B,C,BOYLB,BOYLC,BOY,BOY,L,L,0,0,0,-1,0,0
82775-5ZE-150,AA,A,BOYLAA,BOYLA,BOY,BOY,L,L,14,14,0,-1,0,0
82775-M07-120,A,B,BOYMA,BOYMB,BOY,BOY,M,M,0,0,0,-1,0,0
82778-5SQ-100,A,B,BOYSA,BOYSB,BOY,BOY,S,S,0,0,0,-1,0,0
82778-5SQ-110,A,B,BOYSA,BOYSB,BOY,BOY,S,S,0,0,0,-1,0,0
82778-5SQ-120,A,B,BOYMA,BOYMB,BOY,BOY,M,M,0,0,0,-1,0,0
82778-5SQ-130,A,B,BOYMA,BOYMB,BOY,BOY,M,M,0,0,0,-1,0,0
82778-5SQ-140,B,C,BOYLB,BOYLC,BOY,BOY,L,L,0,0,0,-1,0,0
82778-5SQ-90,B,C,BOYXB,BOYXC,BOY,BOY,X,X,0,0,0,-1,0,0
82788-4DU-130,AA,A,BOYMAA,BOYMA,BOY,BOY,M,M,0,0,0,-1,0,0
82788-4DU-85,AA,A,BOYXAA,BOYXA,BOY,BOY,X,X,0,0,0,-1,0,0
82788-4DU-90,AA,A,BOYXAA,BOYXA,BOY,BOY,X,X,0,0,0,-1,0,0
82788-6GT-85,B,C,BOYXB,BOYXC,BOY,BOY,X,X,0,0,0,-1,0,0
82788-6GT-90,B,C,BOYXB,BOYXC,BOY,BOY,X,X,0,0,0,-1,0,0
82824-5NW-150,B,C,GIRLB,GIRLC,GIR,GIR,L,L,0,0,0,-1,0,0
82824-5NW-85,B,C,GIRXB,GIRXC,GIR,GIR,X,X,0,0,0,-1,0,0
82838-5NR-140,B,C,KNILB,KNILC,KNI,KNI,L,L,0,0,0,-1,0,0
82859-5VR-130,B,C,COLMB,COLMC,COL,COL,M,M,0,0,0,-1,0,0
82866-5VU-110,B,C,COLSB,COLSC,COL,COL,S,S,0,0,0,-1,0,0
82896-5ZK-85,B,C,BOYXB,BOYXC,BOY,BOY,X,X,0,0,0,-1,0,0
82904-1SA-70,A,B,BAPIA,BAPIB,BAP,BAP,I,I,0,0,0,-1,0,0
82904-1SA-85,B,C,BAPXB,BAPXC,BAP,BAP,X,X,0,0,0,-1,0,0
82904-1SA-90,B,C,BAPXB,BAPXC,BAP,BAP,X,X,0,0,0,-1,0,0
83000-1SA-90,AA,A,BAPXAA,BAPXA,BAP,BAP,X,X,0,0,0,-1,0,0
83000-67K-75,A,B,BAPIA,BAPIB,BAP,BAP,I,I,0,0,0,-1,0,0
83000-67K-80,B,C,BAPXB,BAPXC,BAP,BAP,X,X,0,0,0,-1,0,0
83025-6EC-100,A,B,BOYSA,BOYSB,BOY,BOY,S,S,0,0,0,-1,0,0
83025-6GZ-130,A,B,BOYMA,BOYMB,BOY,BOY,M,M,0,0,0,-1,0,0
83090-3HY-130,B,C,KUSMB,KUSMC,KUS,KUS,M,M,0,0,0,-1,0,0
83092-5QD-120,A,B,BOYMA,BOYMB,BOY,BOY,M,M,0,0,0,-1,0,0
83092-5QD-90,B,C,BOYXB,BOYXC,BOY,BOY,X,X,0,0,0,-1,0,0
83092-5QL-130,A,B,BOYMA,BOYMB,BOY,BOY,M,M,0,0,0,-1,0,0
83092-5QL-85,B,C,BOYXB,BOYXC,BOY,BOY,X,X,0,0,0,-1,0,0
83100-5KT-110,A,B,GIRSA,GIRSB,GIR,GIR,S,S,0,0,0,-1,0,0
83100-5KT-130,B,C,GIRMB,GIRMC,GIR,GIR,M,M,0,0,0,-1,0,0
83154-4QH-140,B,C,KUSLB,KUSLC,KUS,KUS,L,L,0,0,0,-1,0,0
83171-5L5-120,B,C,GIRMB,GIRMC,GIR,GIR,M,M,0,0,0,-1,0,0
83256-5T5-140,A,B,KNILA,KNILB,KNI,KNI,L,L,0,0,0,-1,0,0
83256-5T5-85,A,B,KNIXA,KNIXB,KNI,KNI,X,X,0,0,0,-1,0,0
83256-5TS-110,A,B,KNISA,KNISB,KNI,KNI,S,S,0,0,0,-1,0,0
83256-5TS-140,A,B,KNILA,KNILB,KNI,KNI,L,L,0,0,0,-1,0,0
83256-5TS-85,B,C,KNIXB,KNIXC,KNI,KNI,X,X,0,0,0,-1,0,0
83402-3PY-75,A,B,BSLIA,BSLIB,BSL,BSL,I,I,0,0,0,-1,0,0
83402-4QQ-50,B,C,BSLIB,BSLIC,BSL,BSL,I,I,0,0,0,-1,0,0
83402-4QQ-75,B,C,BSLIB,BSLIC,BSL,BSL,I,I,0,0,0,-1,0,0
83402-4QQ-80,B,C,BSLXB,BSLXC,BSL,BSL,X,X,0,0,0,-1,0,0
83402-4QQ-85,B,C,BSLXB,BSLXC,BSL,BSL,X,X,0,0,0,-1,0,0
83403-3PP-60,A,B,BSLIA,BSLIB,BSL,BSL,I,I,0,0,0,-1,0,0
83403-3PU-60,A,B,BSLIA,BSLIB,BSL,BSL,I,I,0,0,0,-1,0,0
83403-3PU-80,A,B,BSLXA,BSLXB,BSL,BSL,X,X,0,0,0,-1,0,0
83403-5MN-75,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,0,0,0,-1,0,0
83403-5MN-NB,B,C,BSLIB,BSLIC,BSL,BSL,I,I,0,0,0,-1,0,0
83425-3IU-160,A,B,CSLLA,CSLLB,CSL,CSL,L,L,0,0,0,-1,0,0
83586-3VU-XS,B,C,CSLXB,CSLXC,CSL,CSL,X,X,0,0,0,-1,0,0
83588-3VX-85,B,C,CSLXB,CSLXC,CSL,CSL,X,X,0,0,0,-1,0,0
83592-3VU-100,B,C,CSLSB,CSLSC,CSL,CSL,S,S,0,0,0,-1,0,0
83635-2FY-110,B,C,KUSSB,KUSSC,KUS,KUS,S,S,0,0,0,-1,0,0
83635-4WV-100,B,C,KUSSB,KUSSC,KUS,KUS,S,S,0,0,0,-1,0,0
83635-5BA-120,B,C,KUSMB,KUSMC,KUS,KUS,M,M,0,0,0,-1,0,0
83644-4XT-S,B,C,ASLSB,ASLSC,ASL,ASL,S,S,0,0,0,-1,0,0
83649-3WU-120,B,C,CSLMB,CSLMC,CSL,CSL,M,M,0,0,0,-1,0,0
83653-3WV-110,B,C,COLSB,COLSC,COL,COL,S,S,0,0,0,-1,0,0
83830-4BW-85,B,C,CSLXB,CSLXC,CSL,CSL,X,X,0,0,0,-1,0,0
83887-4CB-110,B,C,COLSB,COLSC,COL,COL,S,S,0,0,0,-1,0,0
83894-4CH-100,B,C,COLSB,COLSC,COL,COL,S,S,0,0,0,-1,0,0
83894-4CH-85,A,B,COLXA,COLXB,COL,COL,X,X,0,0,0,-1,0,0
83910-52Q-80,B,C,CSLXB,CSLXC,CSL,CSL,X,X,0,0,0,-1,0,0
83978-5BV-140,B,C,KNILB,KNILC,KNI,KNI,L,L,0,0,0,-1,0,0
84001-2VA-XS,B,C,CSLXB,CSLXC,CSL,CSL,X,X,0,0,0,-1,0,0
84049-5IP-100,A,B,CSLSA,CSLSB,CSL,CSL,S,S,0,0,0,-1,0,0
