PickYear,LocProfileId,SourceLocation,SourceZone,SKU,PickLines,DistinctOrders,PickUnits,FirstPickDate,LastPickDate,SourceSchema
2022,W001,07-066W,W001,66921-EF5-60,1,1,1.0,2022-02-01,2022-02-01,DAX_Archive.arc
2025,W001,07-047G,W001,82482-3AE-110,2,2,2.0,2025-07-31,2025-08-07,DAX_Archive.arc
2022,W001,07-082Y,W001,33081-QT3-70,4,4,4.0,2022-02-10,2022-02-15,DAX_Archive.arc
2022,invalid,17-129D,Invalid,80040-GF2-110,45,45,45.0,2022-10-20,2022-10-23,DAX_Archive.arc
2022,W001,07-002Z,W001,67798-76X-90,1,1,1.0,2022-06-15,2022-06-15,DAX_Archive.arc
2022,W001,07-107X,W001,60535-B42-M,22,22,23.0,2022-04-06,2022-07-29,DAX_Archive.arc
2023,invalid,18-133B,Invalid,81074-560-85,94,94,94.0,2023-12-13,2023-12-31,DAX_Archive.arc
2022,invalid,24-140X,Invalid,67361-VU6-130,50,50,50.0,2022-05-29,2022-05-31,DAX_Archive.arc
2025,W001,07-045I,W001,83441-4RM-75,6,6,8.0,2025-09-30,2025-10-11,DAX_Archive.arc
2022,W001,07-093Z,W001,59818-015-90,2,2,2.0,2022-01-26,2022-01-27,DAX_Archive.arc
2022,W001,07-122W,W001,67192-VM1-130,2,2,2.0,2022-01-26,2022-01-27,DAX_Archive.arc
2022,W001,07-055C,W001,67054-SR4-100,1,1,1.0,2022-01-14,2022-01-14,DAX_Archive.arc
2025,W001,07-027Y,W001,82479-3AK-50,4,4,5.0,2025-01-27,2025-06-02,DAX_Archive.arc
2022,invalid,21-138D,Invalid,60604-VW2-XS,40,40,40.0,2022-01-14,2022-04-21,DAX_Archive.arc
2022,invalid,10-146D,Invalid,67163-kl9-120,4,4,4.0,2022-01-04,2022-01-10,DAX_Archive.arc
2022,W001,07-140B,W001,67025-PW1-M,1,1,1.0,2022-01-21,2022-01-21,DAX_Archive.arc
2024,W001,07-103Y,W001,82492-3BC-M,2,2,2.0,2024-10-08,2024-10-14,DAX_Archive.arc
2022,invalid,32-138C,Invalid,50942-GK3-M,927,927,965.0,2022-01-15,2022-06-29,DAX_Archive.arc
2025,W001,07-131I,W001,82484-3MZ-75,2,2,2.0,2025-08-01,2025-08-20,DAX_Archive.arc
2022,W001,07-142W,W001,60784-VP5-S,1,1,1.0,2022-02-11,2022-02-11,DAX_Archive.arc
2022,W001,07-135C,W001,47433-VH0-100,10,10,10.0,2022-01-05,2022-01-12,DAX_Archive.arc
2022,W001,07-097Y,W001,67189-M23-120,1,1,1.0,2022-01-21,2022-01-21,DAX_Archive.arc
2022,W001,07-081D,W001,66640-JB1-120,1,1,1.0,2022-02-01,2022-02-01,DAX_Archive.arc
2022,invalid,07-020B,Invalid,62618-VL3-90,1,1,1.0,2022-02-22,2022-02-22,DAX_Archive.arc
2022,W001,07-002Y,W001,67085-76X-110,1,1,1.0,2022-02-07,2022-02-07,DAX_Archive.arc
2022,invalid,09-143C,Invalid,67192-76X-110,2,2,2.0,2022-01-26,2022-01-27,DAX_Archive.arc
2022,W001,07-116W,W001,67207-V98-120,2,2,2.0,2022-01-18,2022-01-19,DAX_Archive.arc
2022,W001,07-097Y,W001,67487-78M-110,1,1,1.0,2022-02-20,2022-02-20,DAX_Archive.arc
2022,invalid,22-136B,Invalid,67472-E51-85,84,84,90.0,2022-05-24,2022-06-13,DAX_Archive.arc
2022,invalid,09-147D,Invalid,66957-SR4-120,1,1,1.0,2022-02-01,2022-02-01,DAX_Archive.arc
2022,invalid,18-134D,Invalid,67374-WQ1-120,20,20,20.0,2022-04-04,2022-04-20,DAX_Archive.arc
2023,invalid,17-133Z,Invalid,67408-336-110,2,2,2.0,2023-06-23,2023-06-27,DAX_Archive.arc
2022,W001,07-142X,W001,67231-SR4-90,1,1,1.0,2022-01-24,2022-01-24,DAX_Archive.arc
2022,W001,07-045Z,W001,67871-M91-120,1,1,1.0,2022-06-29,2022-06-29,DAX_Archive.arc
2022,invalid,07-018B,Invalid,60325-FU8-XS,2,2,2.0,2022-01-19,2022-01-30,DAX_Archive.arc
2022,invalid,20-139W,Invalid,67395-WH8-85,18,18,20.0,2022-02-14,2022-04-16,DAX_Archive.arc
2025,invalid,34-016Z,Invalid,83842-4VO-L,22,22,22.0,2025-09-16,2025-10-10,DAX_Archive.arc
2023,invalid,17-140Z,Invalid,80433-343-110,78,78,80.0,2023-07-26,2023-08-24,DAX_Archive.arc
2022,invalid,18-124B,Invalid,68014-XH6-90,63,63,64.0,2022-12-11,2022-12-28,DAX_Archive.arc
2022,invalid,26-135C,Invalid,55355-HY4-100,155,155,157.0,2022-01-03,2022-02-28,DAX_Archive.arc
2022,W001,07-122W,W001,67472-WZ6-110,1,1,1.0,2022-05-23,2022-05-23,DAX_Archive.arc
2022,W001,07-120Z,W001,57827-A91-120,1,1,1.0,2022-02-17,2022-02-17,DAX_Archive.arc
2022,invalid,08-109Y,Invalid,67216-HI2-110,1,1,1.0,2022-03-09,2022-03-09,DAX_Archive.arc
2026,W001,07-133W,W001,84399-6CC-70,1,1,1.0,2026-04-11,2026-04-11,DAX_Archive.arc
2022,W001,07-043A,W001,67180-CM4-130,1,1,1.0,2022-01-13,2022-01-13,DAX_Archive.arc
2022,W001,07-143B,W001,47053-NN9-50,11,11,12.0,2022-01-16,2022-03-18,DAX_Archive.arc
2022,invalid,17-128C,Invalid,68125-QX6-120,58,58,60.0,2022-12-02,2022-12-07,DAX_Archive.arc
2023,invalid,16-134Z,Invalid,80408-A71-150,1,1,1.0,2023-08-04,2023-08-04,DAX_Archive.arc
2022,W001,07-086B,W001,65593-ST6-90,1,1,1.0,2022-01-31,2022-01-31,DAX_Archive.arc
2022,W001,07-060W,W001,60008-VK5-70,2,2,2.0,2022-02-12,2022-02-14,DAX_Archive.arc
2022,W001,07-056Y,W001,65603-011-80,1,1,1.0,2022-01-24,2022-01-24,DAX_Archive.arc
2022,W001,07-037A,W001,67871-VZ1-120,1,1,1.0,2022-06-05,2022-06-05,DAX_Archive.arc
2022,W001,07-059B,W001,45477-L40-150,3,3,3.0,2022-01-23,2022-02-05,DAX_Archive.arc
2022,W001,07-103A,W001,67867-WW6-140,1,1,1.0,2022-06-09,2022-06-09,DAX_Archive.arc
2022,W001,07-025W,W001,67871-78M-140,1,1,1.0,2022-05-11,2022-05-11,DAX_Archive.arc
2022,invalid,12-030A,Invalid,67421-78M-150,1,1,1.0,2022-07-04,2022-07-04,DAX_Archive.arc
2022,invalid,07-004A,Invalid,65666-EF5-120,1,1,1.0,2022-02-23,2022-02-23,DAX_Archive.arc
2023,invalid,18-123C,Invalid,42067-75Z-130,23,23,24.0,2023-12-08,2023-12-10,DAX_Archive.arc
2022,W001,07-140A,W001,65591-UT9-75,1,1,1.0,2022-01-24,2022-01-24,DAX_Archive.arc
2022,invalid,17-140C,Invalid,47681-VP5-150,121,121,125.0,2022-05-20,2022-06-01,DAX_Archive.arc
2024,W001,07-135Z,W001,82478-3AP-70,4,4,5.0,2024-10-03,2024-10-08,DAX_Archive.arc
2022,invalid,07-108C,Invalid,65290-M23-85,1,1,1.0,2022-01-28,2022-01-28,DAX_Archive.arc
2022,W001,07-136W,W001,59845-VK5-XXL,1,1,1.0,2022-02-14,2022-02-14,DAX_Archive.arc
2022,invalid,07-109D,Invalid,65203-Q84-XS,1,1,1.0,2022-02-05,2022-02-05,DAX_Archive.arc
2022,invalid,07-004D,Invalid,67375-WC9-120,1,1,1.0,2022-04-19,2022-04-19,DAX_Archive.arc
2022,W001,07-117W,W001,65593-EF5-75,1,1,1.0,2022-01-28,2022-01-28,DAX_Archive.arc
2024,W001,07-002W,W001,81553-EF5-70,39,39,39.0,2024-10-10,2024-12-29,DAX_Archive.arc
2022,invalid,07-017D,Invalid,67861-WW6-130,2,2,2.0,2022-05-20,2022-05-24,DAX_Archive.arc
2022,W001,07-059Z,W001,60600-RY2-85,3,3,3.0,2022-07-22,2022-07-25,DAX_Archive.arc
2022,invalid,18-127D,Invalid,54062-NU7-150,3,3,3.0,2022-03-23,2022-03-29,DAX_Archive.arc
2023,invalid,17-130A,Invalid,68014-XH8-110,34,34,34.0,2023-01-03,2023-01-05,DAX_Archive.arc
2022,W001,07-024D,W001,67056-B42-100,1,1,1.0,2022-01-17,2022-01-17,DAX_Archive.arc
2022,W001,07-002Y,W001,67762-WW6-80,180,180,182.0,2022-05-19,2022-07-10,DAX_Archive.arc
2026,W001,07-153I,W001,82490-3AC-70,1,1,1.0,2026-06-10,2026-06-10,DAX_Archive.arc
2025,W001,07-117G,W001,82490-3MZ-60,2,2,2.0,2025-05-01,2025-08-23,DAX_Archive.arc
2022,W001,07-049B,W001,62027-uv8-80,1,1,1.0,2022-01-21,2022-01-21,DAX_Archive.arc
2022,invalid,07-011C,Invalid,67408-WT7-120,1,1,1.0,2022-06-12,2022-06-12,DAX_Archive.arc
2022,invalid,29-134Y,Invalid,62944-NH9-140,305,304,331.0,2022-01-02,2022-02-07,DAX_Archive.arc
2022,W001,07-075B,W001,68012-XJ4-90,16,16,16.0,2022-07-21,2022-08-01,DAX_Archive.arc
2023,invalid,17-130Z,Invalid,67411-A79-110,1,1,1.0,2023-10-05,2023-10-05,DAX_Archive.arc
2026,W001,07-150X,W001,82480-3AL-NB,11,11,11.0,2026-03-10,2026-06-12,DAX_Archive.arc
2022,invalid,08-046Z,Invalid,67884-WS5-S,1,1,1.0,2022-08-09,2022-08-09,DAX_Archive.arc
2022,W001,07-040Z,W001,60611-NB1-140,1,1,1.0,2022-01-13,2022-01-13,DAX_Archive.arc
2023,invalid,17-137X,Invalid,68004-929-110,81,81,81.0,2023-08-16,2023-08-26,DAX_Archive.arc
2022,W001,07-039W,W001,67856-VX9-120,1,1,1.0,2022-06-17,2022-06-17,DAX_Archive.arc
2022,W001,07-080W,W001,66929-BD4-60,1,1,1.0,2022-02-23,2022-02-23,DAX_Archive.arc
2024,W001,07-007Y,W001,81553-461-60,74,74,74.0,2024-10-10,2024-12-17,DAX_Archive.arc
2022,W001,07-139Y,W001,60008-VK1-70,1,1,1.0,2022-01-24,2022-01-24,DAX_Archive.arc
2022,W001,07-138D,W001,50265-75Z-L,1,1,1.0,2022-01-17,2022-01-17,DAX_Archive.arc
2023,invalid,17-046Y,Invalid,59818-GF2-130,1,1,1.0,2023-02-06,2023-02-06,DAX_Archive.arc
2024,invalid,34-025X,Invalid,81535-EF5-60,36,36,36.0,2024-11-07,2024-12-31,DAX_Archive.arc
2022,W001,07-045D,W001,67873-WV5-110,1,1,1.0,2022-07-06,2022-07-06,DAX_Archive.arc
2025,invalid,34-013Z,Invalid,83308-2XV-M,22,22,22.0,2025-01-10,2025-01-16,DAX_Archive.arc
2022,W001,07-063W,W001,60325-QY5-L,1,1,1.0,2022-01-06,2022-01-06,DAX_Archive.arc
2026,W001,07-137E,W001,84403-6BR-70,3,3,4.0,2026-04-08,2026-05-13,DAX_Archive.arc
2022,W001,07-092X,W001,60612-NB1-100,1,1,1.0,2022-02-22,2022-02-22,DAX_Archive.arc
2024,W001,07-104X,W001,80039-2HM-L,4,4,4.0,2024-10-02,2024-10-02,DAX_Archive.arc
2022,W001,07-026A,W001,45346-011-120,1,1,1.0,2022-02-23,2022-02-23,DAX_Archive.arc
2022,W001,07-022B,W001,59852-VL9-120,1,1,1.0,2022-02-20,2022-02-20,DAX_Archive.arc
2022,W001,07-083W,W001,67867-WX3-130,1,1,1.0,2022-05-27,2022-05-27,DAX_Archive.arc
2022,invalid,24-136A,Invalid,67514-VU6-M,1,1,1.0,2022-06-09,2022-06-09,DAX_Archive.arc
2022,invalid,07-108C,Invalid,67194-M23-100,1,1,1.0,2022-01-15,2022-01-15,DAX_Archive.arc
2022,W001,07-093Y,W001,67535-C57-130,1,1,1.0,2022-07-03,2022-07-03,DAX_Archive.arc
2023,invalid,18-120D,Invalid,67101-FX9-XL,7,7,8.0,2023-10-09,2023-10-10,DAX_Archive.arc
2022,W001,07-004Z,W001,67306-DW1-90,1,1,1.0,2022-02-02,2022-02-02,DAX_Archive.arc
2022,W001,07-066X,W001,66945-VF5-75,1,1,1.0,2022-01-11,2022-01-11,DAX_Archive.arc
2022,W001,07-075Z,W001,67685-WL5-150,1,1,1.0,2022-06-09,2022-06-09,DAX_Archive.arc
2026,W001,07-085G,W001,82481-3AQ-70,1,1,1.0,2026-04-08,2026-04-08,DAX_Archive.arc
2022,W001,07-089D,W001,67867-WX3-120,1,1,1.0,2022-06-09,2022-06-09,DAX_Archive.arc
2022,invalid,09-146X,Invalid,67557-WT8-60,86,86,86.0,2022-04-16,2022-06-02,DAX_Archive.arc
2022,invalid,07-008A,Invalid,67853-WX4-90,1,1,1.0,2022-06-16,2022-06-16,DAX_Archive.arc
2022,W001,07-133W,W001,40152-VZ1-12,29,29,29.0,2022-07-13,2022-07-30,DAX_Archive.arc
2022,W001,07-042Z,W001,67514-WT8-M,1,1,1.0,2022-07-26,2022-07-26,DAX_Archive.arc
2022,W001,07-058X,W001,67597-WS3-90,24,24,24.0,2022-04-05,2022-04-29,DAX_Archive.arc
2022,invalid,10-141C,Invalid,44223-CW2-75,27,27,27.0,2022-01-03,2022-02-08,DAX_Archive.arc
2022,invalid,09-141A,Invalid,52408-Q84-140,1,1,1.0,2022-02-10,2022-02-10,DAX_Archive.arc
2022,W001,07-049A,W001,52382-M23-50,1,1,1.0,2022-01-14,2022-01-14,DAX_Archive.arc
2022,W001,07-059W,W001,66834-UZ7-110,1,1,1.0,2022-01-16,2022-01-16,DAX_Archive.arc
2022,invalid,10-141W,Invalid,67146-VJ4-M,8,8,8.0,2022-07-11,2022-07-28,DAX_Archive.arc
2024,invalid,34-018X,Invalid,82815-2RR-110,101,96,103.0,2024-09-25,2024-12-10,DAX_Archive.arc
2022,invalid,08-112X,Invalid,68181-VX9-130,1,1,1.0,2022-11-16,2022-11-16,DAX_Archive.arc
2022,W001,07-144W,W001,67200-A79-140,1,1,1.0,2022-01-27,2022-01-27,DAX_Archive.arc
2022,invalid,09-146B,Invalid,60611-UW6-85,2,2,2.0,2022-01-27,2022-01-28,DAX_Archive.arc
2022,W001,07-057D,W001,67254-VN7-L/XL,1,1,1.0,2022-01-13,2022-01-13,DAX_Archive.arc
2022,invalid,28-135A,Invalid,67217-VJ7-110,1,1,1.0,2022-01-03,2022-01-03,DAX_Archive.arc
2022,W001,07-147X,W001,61956-WX6-130,70,70,75.0,2022-06-17,2022-06-20,DAX_Archive.arc
2022,W001,07-052D,W001,67025-PW1-S,1,1,1.0,2022-02-11,2022-02-11,DAX_Archive.arc
2022,W001,07-002Y,W001,65290-A91-150,1,1,1.0,2022-01-31,2022-01-31,DAX_Archive.arc
2022,W001,07-110Y,W001,65593-PV4-85,3,3,3.0,2022-02-02,2022-02-07,DAX_Archive.arc
2023,invalid,17-140A,Invalid,80452-943-100,132,132,134.0,2023-11-22,2023-12-30,DAX_Archive.arc
2022,W001,07-111W,W001,59852-QY4-140,4,4,4.0,2022-01-18,2022-01-19,DAX_Archive.arc
2025,W001,07-065Z,W001,82489-3BI-75,2,2,2.0,2025-03-22,2025-08-14,DAX_Archive.arc
2022,invalid,07-004B,Invalid,67293-VP5-75,1,1,1.0,2022-04-05,2022-04-05,DAX_Archive.arc
2022,W001,07-004Z,W001,67101-FX9-M,1,1,1.0,2022-01-02,2022-01-02,DAX_Archive.arc
2022,W001,07-120Z,W001,51057-PV5-100,1,1,1.0,2022-02-14,2022-02-14,DAX_Archive.arc
2022,W001,07-070W,W001,41378-GK3-120,1,1,1.0,2022-02-25,2022-02-25,DAX_Archive.arc
2022,invalid,17-129B,Invalid,67287-NG6-100,16,16,16.0,2022-04-03,2022-04-13,DAX_Archive.arc
2022,W001,07-089D,W001,57835-990-120,2,2,2.0,2022-01-30,2022-01-31,DAX_Archive.arc
2023,invalid,18-123C,Invalid,68125-744-90,2,2,2.0,2023-11-21,2023-11-21,DAX_Archive.arc
2022,invalid,29-137B,Invalid,67485-SR4-140,44,44,44.0,2022-01-06,2022-02-21,DAX_Archive.arc
2022,W001,07-064A,W001,67751-AV3-80,1,1,1.0,2022-07-01,2022-07-01,DAX_Archive.arc
2022,W001,07-053D,W001,49027-A91-120,1,1,1.0,2022-01-19,2022-01-19,DAX_Archive.arc
2022,W001,07-047Z,W001,67131-TS1-XL,2,2,2.0,2022-01-12,2022-01-13,DAX_Archive.arc
2022,invalid,12-030D,Invalid,68078-183-75,1,1,1.0,2022-11-08,2022-11-08,DAX_Archive.arc
2022,invalid,08-045Z,Invalid,67024-BD4-85,1,1,1.0,2022-01-21,2022-01-21,DAX_Archive.arc
2022,W001,07-135Y,W001,60395-VL8-140,1,1,1.0,2022-01-18,2022-01-18,DAX_Archive.arc
2022,invalid,09-142D,Invalid,67065-76X-140,1,1,1.0,2022-01-19,2022-01-19,DAX_Archive.arc
2023,invalid,18-124D,Invalid,68004-923-90,1,1,1.0,2023-10-06,2023-10-06,DAX_Archive.arc
2025,W001,07-092D,W001,82561-3BE-80,1,1,1.0,2025-02-06,2025-02-06,DAX_Archive.arc
2022,W001,07-093C,W001,62027-PF2-90,203,203,216.0,2022-03-03,2022-04-27,DAX_Archive.arc
2022,W001,07-058C,W001,67558-GD4-85,6,6,6.0,2022-06-23,2022-07-01,DAX_Archive.arc
2022,W001,07-039Z,W001,52408-Q84-140,1,1,1.0,2022-02-23,2022-02-23,DAX_Archive.arc
2022,W001,07-034A,W001,67185-M23-120,1,1,1.0,2022-01-18,2022-01-18,DAX_Archive.arc
2022,invalid,09-146B,Invalid,60611-UW6-150,1,1,1.0,2022-01-25,2022-01-25,DAX_Archive.arc
2023,invalid,17-131Z,Invalid,68021-GF2-110,1,1,1.0,2023-02-28,2023-02-28,DAX_Archive.arc
2023,invalid,17-131W,Invalid,67377-C57-110,1,1,1.0,2023-11-28,2023-11-28,DAX_Archive.arc
2022,invalid,16-127Z,Invalid,59818-015-150,1,1,1.0,2022-11-23,2022-11-23,DAX_Archive.arc
2025,W001,07-084D,W001,82562-3BG-120,4,4,4.0,2025-02-05,2025-06-02,DAX_Archive.arc
2022,W001,07-017Y,W001,67010-PV4-110,4,4,4.0,2022-01-20,2022-01-23,DAX_Archive.arc
2022,W001,07-075C,W001,54062-BO1-100,1,1,1.0,2022-01-28,2022-01-28,DAX_Archive.arc
2026,W001,07-062B,W001,82490-3N3-75,1,1,2.0,2026-05-14,2026-05-14,DAX_Archive.arc
2023,invalid,16-135Z,Invalid,80686-G31-140,2,2,2.0,2023-08-05,2023-08-05,DAX_Archive.arc
2022,W001,07-143Y,W001,65203-75Z-XXL,6,6,6.0,2022-01-02,2022-01-04,DAX_Archive.arc
2022,W001,07-116Z,W001,67048-GK3-100,1,1,1.0,2022-01-30,2022-01-30,DAX_Archive.arc
2022,W001,07-099B,W001,67011-PJ9-150,1,1,1.0,2022-01-17,2022-01-17,DAX_Archive.arc
2022,W001,07-143A,W001,52606-RG7-2Y,2,2,2.0,2022-01-26,2022-01-27,DAX_Archive.arc
2022,invalid,29-136Y,Invalid,62944-NH9-120,72,72,73.0,2022-01-04,2022-01-12,DAX_Archive.arc
2024,W001,07-138D,W001,82485-3BH-70,3,3,4.0,2024-10-08,2024-10-08,DAX_Archive.arc
2022,invalid,07-010B,Invalid,67180-CM4-120,1,1,1.0,2022-02-01,2022-02-01,DAX_Archive.arc
2022,invalid,19-134Z,Invalid,67987-XC8-100,3,3,3.0,2022-07-25,2022-07-29,DAX_Archive.arc
2022,W001,07-084X,W001,67217-VJ9-130,3,3,3.0,2022-01-21,2022-01-22,DAX_Archive.arc
2022,W001,07-045D,W001,67871-VZ1-110,1,1,1.0,2022-07-25,2022-07-25,DAX_Archive.arc
2024,W001,07-006Z,W001,82278-2EI-80,1,1,1.0,2024-11-02,2024-11-02,DAX_Archive.arc
2024,W001,07-003X,W001,81538-EF5-60,15,15,15.0,2024-10-11,2024-12-17,DAX_Archive.arc
2022,W001,07-024A,W001,66933-B42-75,1,1,1.0,2022-01-19,2022-01-19,DAX_Archive.arc
2022,invalid,31-138A,Invalid,67349-B42-140,13,13,13.0,2022-02-10,2022-04-03,DAX_Archive.arc
2022,invalid,09-145B,Invalid,67158-75M-90,4,4,4.0,2022-01-25,2022-01-27,DAX_Archive.arc
2022,W001,07-042Z,W001,67194-M23-90,1,1,1.0,2022-01-12,2022-01-12,DAX_Archive.arc
2025,invalid,34-019Y,Invalid,83066-010-XXL,83,79,96.0,2025-01-04,2025-09-11,DAX_Archive.arc
2022,W001,07-005X,W001,51891-77M-110,2,2,2.0,2022-01-07,2022-01-07,DAX_Archive.arc
2022,invalid,09-145B,Invalid,60008-QY4-80,4,4,4.0,2022-01-31,2022-02-01,DAX_Archive.arc
2022,W001,07-090W,W001,65290-M23-120,1,1,1.0,2022-02-14,2022-02-14,DAX_Archive.arc
2022,invalid,12-030B,Invalid,66936-75Z-70,55,55,55.0,2022-11-18,2022-11-26,DAX_Archive.arc
2025,W001,07-149D,W001,82482-3AH-130,2,2,2.0,2025-01-27,2025-02-03,DAX_Archive.arc
2022,W001,07-093W,W001,44403-75Z-L,18,18,19.0,2022-01-15,2022-02-16,DAX_Archive.arc
2022,W001,07-078X,W001,66921-EF5-85,11,11,11.0,2022-01-02,2022-01-07,DAX_Archive.arc
2022,invalid,18-123C,Invalid,59818-SR4-90,120,120,122.0,2022-11-19,2022-12-03,DAX_Archive.arc
2022,W001,07-018W,W001,66959-VD3-120,1,1,1.0,2022-01-23,2022-01-23,DAX_Archive.arc
2022,W001,07-139Y,W001,67092-F04-130,1,1,1.0,2022-02-15,2022-02-15,DAX_Archive.arc
2024,W001,07-018W,W001,82778-GK3-120,1,1,1.0,2024-12-29,2024-12-29,DAX_Archive.arc
2025,W001,07-008W,W001,81880-1FO-140,12,12,12.0,2025-01-02,2025-01-05,DAX_Archive.arc
2025,invalid,34-010Y,Invalid,81553-76X-50,36,36,36.0,2025-05-20,2025-08-09,DAX_Archive.arc
2025,W001,07-036Y,W001,82480-3AR-XS,1,1,1.0,2025-01-27,2025-01-27,DAX_Archive.arc
2022,invalid,07-041A,Invalid,66974-JB3-110,1,1,1.0,2022-02-22,2022-02-22,DAX_Archive.arc
2022,invalid,33-134A,Invalid,52408-Q84-130,108,108,116.0,2022-01-02,2022-01-06,DAX_Archive.arc
2022,invalid,07-013A,Invalid,33081-QT3-50,1,1,1.0,2022-06-12,2022-06-12,DAX_Archive.arc
2022,W001,07-118W,W001,45359-DW1-85,79,79,80.0,2022-03-13,2022-04-28,DAX_Archive.arc
2022,W001,07-070Z,W001,67409-WV2-140,1,1,1.0,2022-06-15,2022-06-15,DAX_Archive.arc
2026,W001,07-140H,W001,82477-3AL-90,1,1,2.0,2026-04-08,2026-04-08,DAX_Archive.arc
2022,W001,07-005Z,W001,67759-WV1-90,1,1,1.0,2022-06-18,2022-06-18,DAX_Archive.arc
2022,invalid,18-138C,Invalid,45850-011-130,25,25,27.0,2022-01-03,2022-01-16,DAX_Archive.arc
2025,W001,07-002X,W001,82483-3MZ-120,2,2,2.0,2025-04-28,2025-10-29,DAX_Archive.arc
2022,invalid,19-135W,Invalid,67863-WX2-100,100,100,100.0,2022-05-19,2022-07-07,DAX_Archive.arc
2024,W001,07-005Y,W001,81538-461-NB,10,10,10.0,2024-10-10,2024-12-26,DAX_Archive.arc
2026,W001,07-042W,W001,82586-06G-50,6,3,7.0,2026-01-23,2026-02-12,DAX_Archive.arc
2023,invalid,17-140X,Invalid,80492-JB4-150,51,51,52.0,2023-03-24,2023-05-13,DAX_Archive.arc
2022,W001,07-099Z,W001,67233-VN2-90,2,2,2.0,2022-02-02,2022-02-07,DAX_Archive.arc
2022,invalid,08-047X,Invalid,41378-GK3-110,220,220,248.0,2022-09-11,2022-12-04,DAX_Archive.arc
2022,W001,07-088C,W001,60612-XE5-110,22,22,23.0,2022-07-12,2022-08-01,DAX_Archive.arc
2026,W001,07-111B,W001,84398-6BV-90,2,2,4.0,2026-04-24,2026-05-08,DAX_Archive.arc
2026,W001,07-136X,W001,84395-6BR-80,3,3,3.0,2026-04-08,2026-05-13,DAX_Archive.arc
2022,W001,07-081C,W001,67042-B42-100,11,11,11.0,2022-03-03,2022-03-26,DAX_Archive.arc
2022,W001,07-039Z,W001,65605-UU3-NB,1,1,1.0,2022-02-17,2022-02-17,DAX_Archive.arc
2022,invalid,29-134Y,Invalid,67549-V98-90,192,192,193.0,2022-02-14,2022-07-27,DAX_Archive.arc
2024,W001,07-154C,W001,82485-3BA-60,4,4,6.0,2024-10-08,2024-10-08,DAX_Archive.arc
2023,invalid,18-125A,Invalid,67517-VU6-85,101,101,103.0,2023-01-23,2023-03-21,DAX_Archive.arc
2022,W001,07-085Z,W001,66994-TN9-S,15,15,16.0,2022-01-06,2022-03-14,DAX_Archive.arc
2022,W001,07-017Y,W001,67096-FX9-90,1,1,1.0,2022-01-13,2022-01-13,DAX_Archive.arc
2025,W001,07-136E,W001,82585-3BJ-80,4,4,5.0,2025-01-27,2025-04-11,DAX_Archive.arc
2022,W001,07-113Y,W001,67226-76X-80,2,2,2.0,2022-01-12,2022-01-13,DAX_Archive.arc
2026,W001,07-126H,W001,84393-6BT-60,1,1,2.0,2026-05-21,2026-05-21,DAX_Archive.arc
2022,invalid,12-060C,Invalid,59827-B42-100,36,36,38.0,2022-01-03,2022-01-24,DAX_Archive.arc
2023,invalid,17-132C,Invalid,60008-QX6-70,54,54,56.0,2023-11-19,2023-11-22,DAX_Archive.arc
2022,W001,07-106C,W001,67090-V98-130,7,7,7.0,2022-02-08,2022-02-11,DAX_Archive.arc
2022,W001,07-147Z,W001,67577-PG5-130,184,184,187.0,2022-06-20,2022-07-12,DAX_Archive.arc
2022,W001,07-118W,W001,65635-A91-110,1,1,1.0,2022-02-11,2022-02-11,DAX_Archive.arc
2022,invalid,17-059D,Invalid,67387-06G-130,18,18,18.0,2022-11-21,2022-12-02,DAX_Archive.arc
2025,W001,07-071E,W001,82476-3AP-75,1,1,2.0,2025-02-03,2025-02-03,DAX_Archive.arc
2022,W001,07-006X,W001,67522-WK9-90,1,1,1.0,2022-02-26,2022-02-26,DAX_Archive.arc
2022,W001,07-068B,W001,40152-A91-7,1,1,1.0,2022-01-25,2022-01-25,DAX_Archive.arc
2022,W001,07-082Z,W001,58663-UE2-L,2,2,2.0,2022-01-12,2022-01-13,DAX_Archive.arc
2023,invalid,18-130C,Invalid,51058-SR4-130,39,39,40.0,2023-12-28,2023-12-30,DAX_Archive.arc
2022,invalid,10-145Z,Invalid,65290-C57-110,1,1,1.0,2022-02-02,2022-02-02,DAX_Archive.arc
2022,invalid,23-136C,Invalid,57538-GD6-90,186,186,190.0,2022-03-19,2022-05-30,DAX_Archive.arc
2022,W001,07-029Z,W001,67848-NV2-150,3,3,3.0,2022-06-04,2022-06-09,DAX_Archive.arc
2022,W001,07-059Y,W001,57827-A91-120,1,1,1.0,2022-02-01,2022-02-01,DAX_Archive.arc
2026,W001,07-030W,W001,82484-3BI-70,9,9,9.0,2026-01-02,2026-02-13,DAX_Archive.arc
2022,invalid,26-136Y,Invalid,40957-015-110,220,219,239.0,2022-02-19,2022-07-26,DAX_Archive.arc
2022,invalid,26-138C,Invalid,45360-48Q-130,100,100,101.0,2022-02-01,2022-04-03,DAX_Archive.arc
2025,W001,07-096B,W001,82586-06G-90,1,1,2.0,2025-09-30,2025-09-30,DAX_Archive.arc
2022,W001,07-050W,W001,67867-WX3-110,1,1,1.0,2022-05-12,2022-05-12,DAX_Archive.arc
2022,W001,07-069W,W001,55485-011-XS,1,1,1.0,2022-01-30,2022-01-30,DAX_Archive.arc
2022,invalid,07-005D,Invalid,65603-011-80,1,1,1.0,2022-04-02,2022-04-02,DAX_Archive.arc
