PickYear,LocProfileId,SourceLocation,PickUnits,PickLines,DistinctSKUs
2025,W001,07-082D,1.0,1,1
2025,W001,07-082W,1.0,1,1
2025,W001,07-082X,1.0,1,1
2025,W001,07-082Z,1.0,1,1
2025,W001,07-083C,1.0,1,1
2025,W001,07-083Y,1.0,1,1
2025,W001,07-083Z,1.0,1,1
2025,W001,07-084B,1.0,1,1
2025,W001,07-084W,1.0,1,1
2025,W001,07-084X,1.0,1,1
2025,W001,07-084Y,1.0,1,1
2025,W001,07-084Z,1.0,1,1
2025,W001,07-085X,1.0,1,1
2025,W001,07-085Z,1.0,1,1
2025,W001,07-086Y,1.0,1,1
2025,W001,07-086Z,1.0,1,1
2025,W001,07-087Y,1.0,1,1
2025,W001,07-087Z,1.0,1,1
2025,W001,07-088C,1.0,1,1
2025,W001,07-088I,1.0,1,1
2025,W001,07-088W,1.0,1,1
2025,W001,07-089D,1.0,1,1
2025,W001,07-089X,1.0,1,1
2025,W001,07-089Y,1.0,1,1
2025,W001,07-089Z,1.0,1,1
2025,W001,07-090W,1.0,1,1
2025,W001,07-090Z,1.0,1,1
2025,W001,07-091C,1.0,1,1
2025,W001,07-091X,1.0,1,1
2025,W001,07-092D,1.0,1,1
2025,W001,07-092X,1.0,1,1
2025,W001,07-093F,1.0,1,1
2025,W001,07-093Z,1.0,1,1
2025,W001,07-096G,1.0,1,1
2025,W001,07-096I,1.0,1,1
2025,W001,07-097G,1.0,1,1
2025,W001,07-098I,1.0,1,1
2025,W001,07-099Z,1.0,1,1
2025,W001,07-100A,1.0,1,1
2025,W001,07-100C,1.0,1,1
2025,W001,07-100D,1.0,1,1
2025,W001,07-100G,1.0,1,1
2025,W001,07-100H,1.0,1,1
2025,W001,07-101B,1.0,1,1
2025,W001,07-101C,1.0,1,1
2025,W001,07-102H,1.0,1,1
2025,W001,07-102I,1.0,1,1
2025,W001,07-103X,1.0,1,1
2025,W001,07-103Z,1.0,1,1
2025,W001,07-106H,1.0,1,1
2025,W001,07-106W,1.0,1,1
2025,W001,07-107D,1.0,1,1
2025,W001,07-107H,1.0,1,1
2025,W001,07-107I,1.0,1,1
2025,W001,07-109Y,1.0,1,1
2025,W001,07-111I,1.0,1,1
2025,W001,07-112G,1.0,1,1
2025,W001,07-112I,1.0,1,1
2025,W001,07-113B,1.0,1,1
2025,W001,07-113Z,1.0,1,1
2025,W001,07-115F,1.0,1,1
2025,W001,07-115W,1.0,1,1
2025,W001,07-117E,1.0,1,1
2025,W001,07-119F,1.0,1,1
2025,W001,07-120F,1.0,1,1
2025,W001,07-121H,1.0,1,1
2025,W001,07-122Z,1.0,1,1
2025,W001,07-123B,1.0,1,1
2025,W001,07-123F,1.0,1,1
2025,W001,07-124B,1.0,1,1
2025,W001,07-125I,1.0,1,1
2025,W001,07-127H,1.0,1,1
2025,W001,07-128G,1.0,1,1
2025,W001,07-129A,1.0,1,1
2025,W001,07-129C,1.0,1,1
2025,W001,07-131C,1.0,1,1
2025,W001,07-131F,1.0,1,1
2025,W001,07-133F,1.0,1,1
2025,W001,07-133I,1.0,1,1
2025,W001,07-134F,1.0,1,1
2025,W001,07-134G,1.0,1,1
2025,W001,07-137Y,1.0,1,1
2025,W001,07-138G,1.0,1,1
2025,W001,07-139A,1.0,1,1
2025,W001,07-139D,1.0,1,1
2025,W001,07-139W,1.0,1,1
2025,W001,07-141E,1.0,1,1
2025,W001,07-141F,1.0,1,1
2025,W001,07-143F,1.0,1,1
2025,W001,07-143I,1.0,1,1
2025,W001,07-144I,1.0,1,1
2025,W001,07-144Y,1.0,1,1
2025,W001,07-145C,1.0,1,1
2025,W001,07-145H,1.0,1,1
2025,W001,07-146F,1.0,1,1
2025,W001,07-148X,1.0,1,1
2025,W001,07-148Y,1.0,1,1
2025,W001,07-149A,1.0,1,1
2025,W001,07-150C,1.0,1,1
2025,W001,07-151F,1.0,1,1
2025,W001,07-151G,1.0,1,1
2025,W001,07-152E,1.0,1,1
2025,W001,07-152I,1.0,1,1
2025,W001,07-153Z,1.0,1,1
2025,W001,07-154F,1.0,1,1
2025,W001,07-154I,1.0,1,1
2025,invalid,07-041A,1.0,1,1
2025,invalid,07-071B,1.0,1,1
2025,invalid,07-071D,1.0,1,1
2025,invalid,07-077I,1.0,1,1
2025,invalid,07-108G,1.0,1,1
2025,invalid,07-147F,1.0,1,1
2025,invalid,34-004X,1.0,1,1
2025,invalid,34-007X,1.0,1,1
2025,invalid,34-023X,1.0,1,1
2026,invalid,07-003A,109.0,105,3
2026,W001,07-037W,101.0,94,1
2026,W001,07-153H,86.0,82,1
2026,invalid,34-009X,79.0,77,1
2026,invalid,34-013X,74.0,72,1
2026,W001,07-095B,63.0,63,1
2026,W001,07-149A,62.0,62,1
2026,invalid,34-014X,61.0,60,1
2026,W001,07-033E,60.0,60,1
2026,W001,07-031H,48.0,43,1
2026,invalid,34-010X,48.0,47,1
2026,W001,07-148Y,44.0,44,1
2026,W001,07-030B,43.0,43,1
2026,invalid,34-016Z,43.0,41,1
2026,W001,07-037B,38.0,38,1
2026,W001,07-044C,31.0,31,1
2026,invalid,34-015Y,31.0,31,1
2026,invalid,34-018Z,31.0,31,1
2026,W001,07-026G,30.0,27,1
2026,W001,07-036Y,30.0,29,1
2026,invalid,34-013Z,30.0,30,1
2026,invalid,34-019Z,30.0,30,1
2026,invalid,34-024Y,30.0,30,1
2026,W001,07-029E,29.0,26,1
2026,W001,07-094D,29.0,22,1
2026,W001,07-112X,29.0,28,1
2026,invalid,34-019X,29.0,29,1
2026,invalid,34-024X,29.0,28,1
2026,invalid,34-025X,29.0,28,1
2026,W001,07-056B,28.0,19,1
2026,W001,07-035I,27.0,20,2
2026,W001,07-037G,27.0,26,1
2026,W001,07-042G,27.0,21,2
2026,W001,07-067C,27.0,23,1
2026,invalid,34-001Y,26.0,26,1
2026,invalid,34-027Y,26.0,26,1
2026,W001,07-013W,25.0,21,1
2026,W001,07-124H,25.0,25,1
2026,W001,07-141E,25.0,25,1
2026,invalid,07-002A,25.0,25,2
2026,W001,07-151X,23.0,23,1
2026,invalid,07-001A,23.0,20,1
2026,invalid,34-028Z,23.0,22,1
2026,W001,07-035E,22.0,11,2
2026,W001,07-035F,22.0,16,2
2026,W001,07-041Y,22.0,13,2
2026,W001,07-060D,22.0,22,1
2026,W001,07-116D,22.0,21,1
2026,W001,07-116G,22.0,22,1
2026,W001,07-049Y,21.0,21,1
2026,W001,07-116W,21.0,17,1
2026,invalid,34-001Z,21.0,19,1
2026,W001,07-045X,20.0,15,2
2026,W001,07-047Z,20.0,15,2
2026,W001,07-138Y,20.0,20,1
2026,invalid,34-017Z,20.0,20,1
2026,W001,07-016W,19.0,14,2
2026,W001,07-114Y,19.0,19,1
2026,W001,07-119D,19.0,19,1
2026,W001,07-122A,19.0,17,1
2026,W001,07-143D,19.0,15,2
2026,W001,07-027F,18.0,17,1
2026,W001,07-027X,18.0,18,1
2026,W001,07-037I,18.0,16,2
2026,W001,07-065B,18.0,16,1
2026,W001,07-069B,18.0,15,1
2026,W001,07-111B,18.0,13,2
2026,W001,07-129B,18.0,10,2
2026,W001,07-032G,17.0,12,2
2026,W001,07-041X,17.0,10,2
2026,W001,07-068W,17.0,17,1
2026,W001,07-114Z,17.0,17,1
2026,W001,07-117Z,17.0,16,1
2026,W001,07-119G,17.0,13,1
2026,W001,07-125C,17.0,16,2
2026,invalid,34-013Y,17.0,17,1
2026,W001,07-009Y,16.0,12,1
2026,W001,07-037Z,16.0,11,2
2026,W001,07-042Y,16.0,12,2
2026,W001,07-049Z,16.0,16,1
2026,W001,07-113A,16.0,10,1
2026,W001,07-133B,16.0,10,2
2026,W001,07-039I,15.0,12,2
2026,W001,07-040X,15.0,12,2
2026,W001,07-045C,15.0,15,1
2026,W001,07-060G,15.0,11,1
2026,W001,07-085C,15.0,10,2
2026,W001,07-099H,15.0,11,1
2026,W001,07-101I,15.0,15,1
2026,W001,07-102X,15.0,12,2
2026,W001,07-114C,15.0,12,1
2026,W001,07-129G,15.0,10,2
2026,W001,07-149I,15.0,15,1
2026,invalid,34-025Z,15.0,15,1
2026,W001,07-022F,14.0,9,2
2026,W001,07-024I,14.0,9,2
2026,W001,07-028F,14.0,14,1
2026,W001,07-030W,14.0,13,2
2026,W001,07-042F,14.0,11,2
2026,W001,07-043Y,14.0,10,2
2026,W001,07-049X,14.0,12,2
2026,W001,07-061H,14.0,8,1
2026,W001,07-076G,14.0,9,1
2026,W001,07-113C,14.0,9,2
2026,W001,07-124C,14.0,13,1
2026,W001,07-137D,14.0,14,1
2026,W001,07-149G,14.0,14,1
2026,W001,07-154C,14.0,11,2
2026,invalid,34-007Y,14.0,14,1
2026,invalid,34-026Z,14.0,14,1
2026,W001,07-023X,13.0,8,1
2026,W001,07-032Z,13.0,10,2
2026,W001,07-035H,13.0,12,1
2026,W001,07-039H,13.0,13,1
2026,W001,07-041Z,13.0,10,1
2026,W001,07-049E,13.0,10,1
2026,W001,07-052G,13.0,9,2
2026,W001,07-059G,13.0,9,1
2026,W001,07-075X,13.0,9,2
2026,W001,07-078C,13.0,10,2
2026,W001,07-084H,13.0,8,1
2026,W001,07-096H,13.0,8,2
2026,W001,07-097H,13.0,6,2
2026,W001,07-106C,13.0,13,1
2026,W001,07-110G,13.0,9,1
2026,W001,07-110X,13.0,10,1
2026,W001,07-118I,13.0,9,1
2026,W001,07-126E,13.0,10,1
2026,W001,07-135B,13.0,12,2
2026,W001,07-143A,13.0,13,1
2026,invalid,34-002Y,13.0,11,1
2026,W001,07-031W,12.0,9,2
2026,W001,07-048W,12.0,8,1
2026,W001,07-058G,12.0,8,1
2026,W001,07-068I,12.0,9,1
2026,W001,07-072C,12.0,12,1
2026,W001,07-073B,12.0,10,2
2026,W001,07-074D,12.0,9,2
2026,W001,07-077W,12.0,9,2
2026,W001,07-096X,12.0,7,1
2026,W001,07-107W,12.0,5,1
2026,W001,07-115C,12.0,5,1
2026,W001,07-120D,12.0,7,2
2026,W001,07-131D,12.0,10,2
2026,W001,07-140A,12.0,12,1
2026,W001,07-145Z,12.0,7,2
2026,W001,07-150I,12.0,9,1
2026,invalid,34-020Y,12.0,12,1
2026,invalid,34-023Z,12.0,12,1
2026,W001,07-029G,11.0,7,1
2026,W001,07-036G,11.0,9,2
2026,W001,07-041W,11.0,9,1
2026,W001,07-045A,11.0,10,1
2026,W001,07-046B,11.0,9,1
2026,W001,07-056W,11.0,8,1
2026,W001,07-061G,11.0,8,1
2026,W001,07-068G,11.0,7,1
2026,W001,07-075C,11.0,8,1
2026,W001,07-083F,11.0,8,2
2026,W001,07-094H,11.0,6,2
2026,W001,07-105C,11.0,9,1
2026,W001,07-110C,11.0,6,2
2026,W001,07-122I,11.0,9,1
2026,W001,07-124W,11.0,10,1
2026,W001,07-124Y,11.0,5,1
2026,W001,07-130I,11.0,10,2
2026,W001,07-134W,11.0,8,1
2026,W001,07-139X,11.0,5,2
2026,W001,07-140C,11.0,11,2
2026,W001,07-148B,11.0,7,2
2026,W001,07-150W,11.0,11,1
2026,W001,07-150X,11.0,11,1
2026,W001,07-150Z,11.0,6,1
2026,invalid,34-006Z,11.0,11,1
2026,W001,07-027W,10.0,7,2
2026,W001,07-028H,10.0,10,1
2026,W001,07-035G,10.0,10,1
2026,W001,07-052Z,10.0,7,1
2026,W001,07-056C,10.0,6,1
2026,W001,07-065A,10.0,10,1
2026,W001,07-070B,10.0,7,1
2026,W001,07-070E,10.0,7,1
2026,W001,07-070Z,10.0,7,2
2026,W001,07-071F,10.0,5,2
2026,W001,07-074A,10.0,10,2
2026,W001,07-076B,10.0,7,2
2026,W001,07-079F,10.0,8,2
2026,W001,07-097G,10.0,8,2
2026,W001,07-101H,10.0,8,1
2026,W001,07-106H,10.0,7,1
2026,W001,07-125X,10.0,6,2
2026,W001,07-127E,10.0,7,1
2026,W001,07-127Y,10.0,5,2
2026,W001,07-130F,10.0,6,1
2026,W001,07-131I,10.0,8,1
2026,W001,07-131X,10.0,7,1
2026,W001,07-136W,10.0,4,2
2026,W001,07-138Z,10.0,4,1
2026,W001,07-150V,10.0,6,1
2026,W001,07-151V,10.0,6,1
2026,W001,07-152Z,10.0,7,1
2026,W001,07-154B,10.0,6,1
2026,W001,07-008W,9.0,7,1
2026,W001,07-008Z,9.0,7,1
2026,W001,07-022E,9.0,9,1
2026,W001,07-029Y,9.0,6,2
2026,W001,07-035D,9.0,5,1
2026,W001,07-037D,9.0,6,1
2026,W001,07-038H,9.0,9,1
2026,W001,07-044Z,9.0,6,1
2026,W001,07-045E,9.0,5,2
2026,W001,07-045F,9.0,5,1
2026,W001,07-048Y,9.0,6,2
2026,W001,07-048Z,9.0,5,1
2026,W001,07-050C,9.0,7,1
2026,W001,07-053G,9.0,7,2
2026,W001,07-055X,9.0,6,2
2026,W001,07-072A,9.0,6,2
2026,W001,07-077X,9.0,7,2
2026,W001,07-083X,9.0,4,1
2026,W001,07-084I,9.0,5,2
2026,W001,07-095X,9.0,6,1
2026,W001,07-102D,9.0,5,1
2026,W001,07-103B,9.0,5,1
2026,W001,07-103Z,9.0,6,2
2026,W001,07-105H,9.0,6,1
2026,W001,07-112B,9.0,6,1
2026,W001,07-121G,9.0,6,1
2026,W001,07-124B,9.0,9,1
2026,W001,07-125Z,9.0,4,1
2026,W001,07-126G,9.0,6,1
2026,W001,07-134I,9.0,5,1
2026,W001,07-135C,9.0,5,1
2026,W001,07-138B,9.0,5,1
2026,W001,07-139B,9.0,5,1
2026,W001,07-139D,9.0,4,2
2026,W001,07-139Z,9.0,5,1
2026,W001,07-143B,9.0,7,2
2026,W001,07-145G,9.0,6,1
2026,W001,07-147Y,9.0,7,1
2026,W001,07-153B,9.0,9,1
2026,invalid,34-011Z,9.0,9,1
2026,W001,07-026I,8.0,4,1
2026,W001,07-036F,8.0,8,1
2026,W001,07-042I,8.0,7,2
2026,W001,07-045Z,8.0,5,1
2026,W001,07-046D,8.0,5,1
2026,W001,07-050X,8.0,3,1
2026,W001,07-051C,8.0,7,1
2026,W001,07-051I,8.0,4,1
2026,W001,07-052H,8.0,6,2
2026,W001,07-052I,8.0,8,2
2026,W001,07-056Y,8.0,6,1
2026,W001,07-057X,8.0,5,2
2026,W001,07-057Z,8.0,6,2
2026,W001,07-062W,8.0,4,1
2026,W001,07-064B,8.0,6,1
2026,W001,07-064D,8.0,4,1
2026,W001,07-066C,8.0,8,1
2026,W001,07-068Z,8.0,5,1
2026,W001,07-071Y,8.0,6,2
2026,W001,07-075A,8.0,4,1
2026,W001,07-075D,8.0,7,1
2026,W001,07-075I,8.0,6,2
2026,W001,07-082C,8.0,5,2
2026,W001,07-086F,8.0,4,1
2026,W001,07-089I,8.0,6,1
2026,W001,07-098Y,8.0,5,1
2026,W001,07-103H,8.0,4,1
2026,W001,07-107A,8.0,6,1
2026,W001,07-108W,8.0,5,2
2026,W001,07-110F,8.0,6,1
2026,W001,07-110W,8.0,6,1
2026,W001,07-111C,8.0,5,1
2026,W001,07-116I,8.0,5,2
2026,W001,07-117C,8.0,3,1
2026,W001,07-120X,8.0,5,2
2026,W001,07-121D,8.0,8,1
2026,W001,07-124A,8.0,5,1
2026,W001,07-129I,8.0,6,1
2026,W001,07-136Y,8.0,5,1
2026,W001,07-137A,8.0,6,1
2026,W001,07-137E,8.0,5,2
2026,W001,07-140G,8.0,8,1
2026,W001,07-146B,8.0,3,2
2026,W001,07-150B,8.0,4,1
2026,W001,07-152F,8.0,4,1
2026,W001,07-152H,8.0,5,2
2026,W001,07-153X,8.0,4,1
2026,invalid,34-006X,8.0,8,1
2026,W001,07-003Y,7.0,4,1
2026,W001,07-010Z,7.0,5,2
2026,W001,07-025D,7.0,6,1
2026,W001,07-025I,7.0,5,1
2026,W001,07-026Z,7.0,5,2
2026,W001,07-027I,7.0,7,1
2026,W001,07-031X,7.0,7,1
2026,W001,07-032W,7.0,4,1
2026,W001,07-042W,7.0,6,1
2026,W001,07-044Y,7.0,5,2
2026,W001,07-046F,7.0,5,1
2026,W001,07-046I,7.0,5,1
2026,W001,07-048C,7.0,7,1
2026,W001,07-050D,7.0,5,1
2026,W001,07-051G,7.0,5,1
2026,W001,07-054I,7.0,7,1
2026,W001,07-057I,7.0,4,1
2026,W001,07-075W,7.0,4,1
2026,W001,07-087D,7.0,5,2
2026,W001,07-091E,7.0,4,1
2026,W001,07-092B,7.0,7,1
2026,W001,07-096D,7.0,4,1
2026,W001,07-097F,7.0,4,1
2026,W001,07-104E,7.0,5,1
2026,W001,07-108Y,7.0,7,1
2026,W001,07-110H,7.0,5,1
2026,W001,07-110I,7.0,5,1
2026,W001,07-113I,7.0,5,1
2026,W001,07-122G,7.0,6,1
2026,W001,07-122Y,7.0,3,1
2026,W001,07-123E,7.0,7,1
2026,W001,07-123G,7.0,4,1
2026,W001,07-130D,7.0,4,1
2026,W001,07-134Z,7.0,5,2
2026,W001,07-136E,7.0,4,1
2026,W001,07-136F,7.0,7,1
2026,W001,07-138E,7.0,5,2
2026,W001,07-139A,7.0,4,1
2026,W001,07-139F,7.0,3,1
2026,W001,07-143C,7.0,7,1
2026,W001,07-144B,7.0,4,2
2026,W001,07-151Z,7.0,3,1
2026,W001,07-153Y,7.0,3,1
2026,invalid,34-010Z,7.0,7,1
2026,W001,07-001W,6.0,3,1
2026,W001,07-004Y,6.0,3,1
2026,W001,07-009X,6.0,4,2
2026,W001,07-010W,6.0,4,1
2026,W001,07-015Z,6.0,4,1
2026,W001,07-022A,6.0,5,1
2026,W001,07-023G,6.0,2,2
2026,W001,07-024X,6.0,5,2
2026,W001,07-024Y,6.0,5,1
2026,W001,07-026D,6.0,6,1
2026,W001,07-029Z,6.0,5,2
2026,W001,07-031E,6.0,6,1
2026,W001,07-032Y,6.0,4,1
2026,W001,07-035C,6.0,3,1
2026,W001,07-042D,6.0,4,1
2026,W001,07-042Z,6.0,4,2
2026,W001,07-053Y,6.0,6,2
2026,W001,07-056D,6.0,5,1
2026,W001,07-057H,6.0,4,1
2026,W001,07-065D,6.0,3,1
2026,W001,07-065G,6.0,4,1
2026,W001,07-070H,6.0,3,1
2026,W001,07-072B,6.0,5,2
2026,W001,07-072H,6.0,5,2
2026,W001,07-073W,6.0,3,1
2026,W001,07-076H,6.0,4,1
2026,W001,07-078D,6.0,6,2
2026,W001,07-078X,6.0,4,1
2026,W001,07-080A,6.0,3,1
2026,W001,07-083Y,6.0,4,1
2026,W001,07-084Z,6.0,3,1
2026,W001,07-088H,6.0,3,1
2026,W001,07-091H,6.0,5,2
2026,W001,07-092F,6.0,4,1
2026,W001,07-093C,6.0,2,1
2026,W001,07-093X,6.0,5,1
2026,W001,07-095A,6.0,4,1
2026,W001,07-096B,6.0,2,1
2026,W001,07-102F,6.0,5,2
2026,W001,07-111F,6.0,3,1
2026,W001,07-113G,6.0,3,1
2026,W001,07-115W,6.0,3,1
2026,W001,07-116C,6.0,3,2
2026,W001,07-118B,6.0,5,2
2026,W001,07-118W,6.0,3,1
2026,W001,07-118X,6.0,6,1
2026,W001,07-120A,6.0,6,1
2026,W001,07-124F,6.0,6,1
2026,W001,07-124Z,6.0,4,2
2026,W001,07-125D,6.0,6,1
2026,W001,07-125H,6.0,4,1
2026,W001,07-126A,6.0,3,2
2026,W001,07-129D,6.0,6,1
2026,W001,07-130E,6.0,4,2
2026,W001,07-134B,6.0,4,1
2026,W001,07-135E,6.0,4,1
2026,W001,07-138A,6.0,5,2
2026,W001,07-140D,6.0,6,1
2026,W001,07-140X,6.0,4,1
2026,W001,07-143Y,6.0,4,1
2026,W001,07-144I,6.0,4,1
2026,W001,07-145W,6.0,3,1
2026,W001,07-146H,6.0,4,1
2026,W001,07-154A,6.0,3,1
2026,W001,07-154D,6.0,6,2
2026,invalid,34-014Z,6.0,6,1
2026,W001,07-002X,5.0,3,1
2026,W001,07-011W,5.0,5,1
2026,W001,07-011X,5.0,1,1
2026,W001,07-016Z,5.0,4,1
2026,W001,07-022B,5.0,4,1
2026,W001,07-025Y,5.0,4,1
2026,W001,07-026C,5.0,5,1
2026,W001,07-028I,5.0,5,1
2026,W001,07-028Y,5.0,4,1
2026,W001,07-032X,5.0,3,1
2026,W001,07-040W,5.0,5,1
2026,W001,07-046E,5.0,5,1
2026,W001,07-047B,5.0,3,1
2026,W001,07-050B,5.0,3,1
2026,W001,07-055C,5.0,4,1
2026,W001,07-055D,5.0,4,1
2026,W001,07-055G,5.0,2,1
2026,W001,07-055W,5.0,5,2
2026,W001,07-058X,5.0,5,2
2026,W001,07-061I,5.0,3,1
2026,W001,07-062G,5.0,3,1
2026,W001,07-063B,5.0,3,1
2026,W001,07-065C,5.0,2,1
2026,W001,07-071Z,5.0,3,2
2026,W001,07-073D,5.0,3,1
2026,W001,07-073H,5.0,5,1
2026,W001,07-074W,5.0,3,1
2026,W001,07-079D,5.0,3,1
2026,W001,07-079H,5.0,4,2
2026,W001,07-080C,5.0,3,1
2026,W001,07-080E,5.0,4,1
2026,W001,07-082A,5.0,3,1
2026,W001,07-082D,5.0,3,2
2026,W001,07-082F,5.0,3,1
2026,W001,07-083B,5.0,4,2
2026,W001,07-083I,5.0,3,1
2026,W001,07-084G,5.0,5,1
2026,W001,07-085A,5.0,3,2
2026,W001,07-085D,5.0,3,2
2026,W001,07-086E,5.0,3,1
2026,W001,07-090E,5.0,3,1
2026,W001,07-091F,5.0,3,1
2026,W001,07-096C,5.0,1,1
2026,W001,07-098F,5.0,3,2
2026,W001,07-104Y,5.0,3,2
2026,W001,07-105Z,5.0,3,1
2026,W001,07-106W,5.0,4,2
2026,W001,07-107Y,5.0,4,1
2026,W001,07-110A,5.0,5,1
2026,W001,07-112Y,5.0,3,1
2026,W001,07-113W,5.0,5,1
2026,W001,07-119C,5.0,4,1
2026,W001,07-122C,5.0,4,1
2026,W001,07-127X,5.0,3,1
2026,W001,07-128C,5.0,4,1
2026,W001,07-128E,5.0,3,1
2026,W001,07-128H,5.0,3,1
2026,W001,07-128I,5.0,5,1
2026,W001,07-129Y,5.0,3,1
2026,W001,07-134A,5.0,3,1
2026,W001,07-135I,5.0,3,1
2026,W001,07-136B,5.0,4,1
2026,W001,07-138F,5.0,4,2
2026,W001,07-144D,5.0,3,1
2026,W001,07-145F,5.0,4,1
2026,W001,07-146Y,5.0,3,1
2026,invalid,34-009Y,5.0,5,1
2026,invalid,34-028X,5.0,3,1
2026,W001,07-024W,4.0,4,1
2026,W001,07-026X,4.0,3,2
2026,W001,07-027G,4.0,4,1
2026,W001,07-027Z,4.0,4,1
2026,W001,07-028X,4.0,4,1
2026,W001,07-030Z,4.0,4,2
2026,W001,07-031I,4.0,4,2
2026,W001,07-033H,4.0,4,1
2026,W001,07-034G,4.0,3,1
2026,W001,07-036I,4.0,2,1
2026,W001,07-036X,4.0,1,1
2026,W001,07-037H,4.0,4,1
2026,W001,07-037Y,4.0,2,1
2026,W001,07-038D,4.0,3,1
2026,W001,07-038G,4.0,4,2
2026,W001,07-038I,4.0,4,1
2026,W001,07-039Y,4.0,1,1
2026,W001,07-040Z,4.0,2,1
2026,W001,07-043I,4.0,4,1
2026,W001,07-044B,4.0,4,1
2026,W001,07-044E,4.0,2,1
2026,W001,07-044I,4.0,3,1
2026,W001,07-047D,4.0,3,1
2026,W001,07-047E,4.0,3,1
2026,W001,07-047G,4.0,2,1
2026,W001,07-048E,4.0,3,1
2026,W001,07-049F,4.0,2,1
2026,W001,07-050Y,4.0,4,2
2026,W001,07-051H,4.0,4,2
2026,W001,07-051X,4.0,2,1
2026,W001,07-052D,4.0,3,1
2026,W001,07-055B,4.0,3,1
2026,W001,07-055Y,4.0,3,2
2026,W001,07-057G,4.0,2,1
2026,W001,07-057Y,4.0,3,1
2026,W001,07-058C,4.0,4,1
2026,W001,07-058H,4.0,2,1
2026,W001,07-064Z,4.0,3,1
2026,W001,07-067D,4.0,4,1
2026,W001,07-067G,4.0,2,1
2026,W001,07-069G,4.0,2,1
2026,W001,07-073E,4.0,2,1
2026,W001,07-073F,4.0,2,1
2026,W001,07-073Y,4.0,4,2
2026,W001,07-074Y,4.0,3,2
2026,W001,07-075F,4.0,4,1
2026,W001,07-076A,4.0,2,1
2026,W001,07-078A,4.0,2,1
2026,W001,07-081A,4.0,3,1
2026,W001,07-081B,4.0,2,1
2026,W001,07-081D,4.0,3,1
2026,W001,07-082E,4.0,1,1
2026,W001,07-085F,4.0,2,1
2026,W001,07-089F,4.0,4,2
2026,W001,07-089H,4.0,3,1
2026,W001,07-093F,4.0,3,2
2026,W001,07-093I,4.0,3,1
2026,W001,07-094X,4.0,3,1
2026,W001,07-095D,4.0,1,1
2026,W001,07-095H,4.0,3,1
2026,W001,07-096E,4.0,1,1
2026,W001,07-098H,4.0,1,1
2026,W001,07-100E,4.0,1,1
2026,W001,07-100X,4.0,4,2
2026,W001,07-101E,4.0,3,1
2026,W001,07-101F,4.0,3,1
2026,W001,07-101Z,4.0,2,1
2026,W001,07-102E,4.0,1,1
2026,W001,07-103D,4.0,1,1
2026,W001,07-103F,4.0,4,1
2026,W001,07-104I,4.0,2,1
2026,W001,07-106F,4.0,4,2
2026,W001,07-107E,4.0,1,1
2026,W001,07-109Z,4.0,3,1
2026,W001,07-111E,4.0,2,1
2026,W001,07-112C,4.0,4,1
2026,W001,07-112H,4.0,1,1
2026,W001,07-113X,4.0,2,2
2026,W001,07-114E,4.0,4,2
2026,W001,07-115A,4.0,3,1
2026,W001,07-115E,4.0,4,1
2026,W001,07-118E,4.0,3,2
2026,W001,07-118G,4.0,2,1
2026,W001,07-120Y,4.0,2,2
2026,W001,07-123A,4.0,2,1
2026,W001,07-124E,4.0,4,2
2026,W001,07-125I,4.0,1,1
2026,W001,07-126C,4.0,1,1
2026,W001,07-131Y,4.0,3,1
2026,W001,07-131Z,4.0,3,1
2026,W001,07-132E,4.0,2,1
2026,W001,07-133X,4.0,2,1
2026,W001,07-133Y,4.0,3,1
2026,W001,07-135A,4.0,3,2
2026,W001,07-135D,4.0,3,2
2026,W001,07-136Z,4.0,2,1
2026,W001,07-141B,4.0,1,1
2026,W001,07-141F,4.0,4,1
2026,W001,07-141W,4.0,3,1
2026,W001,07-142Y,4.0,3,2
2026,W001,07-143F,4.0,4,2
2026,W001,07-144E,4.0,1,1
2026,W001,07-144H,4.0,3,1
2026,W001,07-145B,4.0,2,1
2026,W001,07-145Y,4.0,2,1
2026,W001,07-147X,4.0,3,1
2026,W001,07-148F,4.0,2,1
2026,W001,07-149F,4.0,2,1
2026,W001,07-150F,4.0,3,1
2026,W001,07-150H,4.0,2,1
2026,W001,07-151F,4.0,3,1
2026,W001,07-151W,4.0,3,1
2026,W001,07-152C,4.0,3,1
2026,W001,07-152I,4.0,3,1
2026,W001,07-152V,4.0,4,1
2026,W001,07-153F,4.0,3,1
2026,W001,07-153Z,4.0,3,1
2026,invalid,34-001X,4.0,4,1
2026,W001,07-005Y,3.0,2,1
2026,W001,07-018Z,3.0,2,1
2026,W001,07-021Z,3.0,2,1
2026,W001,07-022H,3.0,2,1
2026,W001,07-023Y,3.0,1,1
2026,W001,07-024H,3.0,2,1
2026,W001,07-026W,3.0,3,1
2026,W001,07-028Z,3.0,2,1
2026,W001,07-030A,3.0,2,1
2026,W001,07-031Z,3.0,3,2
2026,W001,07-033A,3.0,2,1
2026,W001,07-033W,3.0,1,1
2026,W001,07-034H,3.0,1,1
2026,W001,07-034W,3.0,3,1
2026,W001,07-037F,3.0,3,1
2026,W001,07-038W,3.0,2,1
2026,W001,07-040Y,3.0,2,1
2026,W001,07-041D,3.0,3,1
2026,W001,07-043C,3.0,1,1
2026,W001,07-045Y,3.0,3,1
2026,W001,07-047W,3.0,1,1
2026,W001,07-049B,3.0,1,1
2026,W001,07-049D,3.0,2,1
