Date,SKU,SoldUnits,CorporateBaselineQty,Recent28BaselineQty,Recent7BaselineQty,HybridBaselineQty,HasAnyPromotion,Division,Department,Class,KeyCategoryView,HybridAbsError
2026-05-31,84306-66I-70,2.0,1.0,11.642857142857142,18.0,13.75,True,Baby Sleepwear,BS footless sleeper,BS footless print,Sleep,11.75
2026-05-28,84091-5UF-120,17.0,0.0,3.75,7.0,5.25,True,Kids Unisex Sleep,S KU LJ,S KU LJ print,Sleep,11.75
2026-05-30,58663-011-L,5.0,25.0,7.857142857142857,14.0,16.75,True,Kids Unders,U B underwear,U B unders bottom,Underwear,11.75
2026-05-24,84172-5NR-75,17.0,0.0,2.6785714285714284,7.0,5.25,True,Baby Sleepwear,BS footless sleeper,BS footless print,Sleep,11.75
2026-05-26,67563-A91-120,17.0,0.0,5.107142857142857,7.0,5.25,True,Kids Unisex,KU top,KU LS top,Top,11.75
2026-05-26,81700-5ZA-130,20.0,0.0,7.607142857142857,11.0,8.25,True,Girls,G short,G k short,Short,11.75
2026-05-20,84549-5ZE-75,16.0,0.0,5.678571428571429,4.714285714285714,4.258928571428571,True,Baby Apparel,Bby short,Bby k short,Short,11.741071428571429
2026-05-21,65249-2KV-S,2.0,38.0,5.642857142857143,4.285714285714286,13.732142857142858,True,Collab Accessories,CA underwear,CA G underwear,Underwear,11.732142857142858
2026-06-07,81644-1SA-150,15.0,0.0,4.357142857142857,3.2857142857142856,3.2678571428571423,True,Kids Unisex,KU top,KU SS top,Top,11.732142857142858
2026-05-24,67377-SR4-150,4.0,48.0,4.964285714285714,4.857142857142857,15.723214285714285,True,Girls,G pant,G k pant,Pant,11.723214285714285
2026-05-17,43205-5HC-120,23.0,0.0,15.035714285714286,8.142857142857142,11.276785714285715,True,Girls,G short,G k short,Short,11.723214285714285
2026-05-20,82717-5XY-75,19.0,0.0,7.107142857142857,9.714285714285714,7.285714285714285,True,Baby Apparel,Bby swimwear,Bby swim rash guard,Swim,11.714285714285715
2026-05-24,60363-5NF-110,19.0,0.0,7.678571428571429,9.714285714285714,7.285714285714285,True,Girls,G dress,G SS dress,Dress,11.714285714285715
2026-05-22,83019-4AL-75,17.0,4.0,2.7142857142857144,5.714285714285714,5.285714285714286,True,Baby Apparel,Bby sets,Bby SS set,Set,11.714285714285715
2026-06-08,81718-1SA-140,16.0,0.0,3.607142857142857,5.714285714285714,4.285714285714286,True,Girls,G dress,G SL dress,Dress,11.714285714285715
2026-05-28,84505-5ZX-120,39.0,5.0,19.392857142857142,34.714285714285715,27.285714285714285,True,Girls,G dress,G SL dress,Dress,11.714285714285715
2026-05-14,84460-65Z-120,22.0,0.0,13.714285714285714,7.142857142857143,10.285714285714285,True,Girls,G dress,G SL dress,Dress,11.714285714285715
2026-05-25,67501-SR4-130,7.0,50.0,6.214285714285714,8.285714285714286,18.714285714285715,True,Boys,B pant,B k pant,Pant,11.714285714285715
2026-05-31,43205-GK3-120,8.0,24.0,11.714285714285714,18.285714285714285,19.714285714285715,True,Girls,G short,G k short,Short,11.714285714285715
2026-05-22,67377-SR4-120,20.0,87.0,13.285714285714286,9.142857142857142,31.714285714285715,True,Girls,G pant,G k pant,Pant,11.714285714285715
2026-06-04,84460-6GW-120,3.0,1.0,17.785714285714285,19.285714285714285,14.714285714285714,True,Girls,G dress,G SL dress,Dress,11.714285714285714
2026-05-30,84082-6AN-120,3.0,1.0,12.285714285714286,19.285714285714285,14.714285714285714,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,11.714285714285714
2026-05-16,83975-4ZS-110,1.0,44.0,2.2857142857142856,1.0,12.714285714285714,True,Girls,G dress,G LS dress,Dress,11.714285714285714
2026-06-08,67377-SR4-120,3.0,30.0,9.607142857142858,4.0,14.705357142857142,True,Girls,G pant,G k pant,Pant,11.705357142857142
2026-05-17,43205-015-120,6.0,48.0,7.607142857142857,3.857142857142857,17.705357142857142,True,Girls,G short,G k short,Short,11.705357142857142
2026-05-18,82778-5HR-100,18.0,0.0,8.392857142857142,7.571428571428571,6.294642857142857,True,Boys,B swimwear,B swim rash guard,Swim,11.705357142857142
2026-05-19,84433-68I-140,21.0,0.0,12.392857142857142,9.571428571428571,9.294642857142858,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,11.705357142857142
2026-05-18,82717-6DC-70,18.0,0.0,8.392857142857142,6.714285714285714,6.294642857142857,True,Baby Apparel,Bby swimwear,Bby swim rash guard,Swim,11.705357142857142
2026-05-25,81623-48A-120,5.0,52.0,4.928571428571429,4.571428571428571,16.696428571428573,True,Kids Unisex,KU top,KU SS top,Top,11.696428571428573
2026-05-24,81339-3LS-110,1.0,48.0,0.9285714285714286,0.5714285714285714,12.696428571428571,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,11.696428571428571
2026-05-21,58665-4TD-S,11.0,70.0,6.928571428571429,6.0,22.69642857142857,True,Kids Unders,U B underwear,U B unders bottom,Underwear,11.69642857142857
2026-05-22,82897-1SA-140,5.0,50.0,4.607142857142857,5.571428571428571,16.67857142857143,True,Girls,G swimwear,G swim 1pc,Swim,11.67857142857143
2026-05-26,80617-6EA-75,24.0,0.0,11.0,16.428571428571427,12.32142857142857,True,Baby Apparel,Bby sets,Bby SS set,Set,11.67857142857143
2026-06-03,81644-1SA-120,21.0,0.0,12.25,12.428571428571429,9.321428571428571,True,Kids Unisex,KU top,KU SS top,Top,11.678571428571429
2026-05-20,84662-1NV-100,21.0,0.0,7.964285714285714,12.428571428571429,9.321428571428571,True,Girls,G dress,G SS dress,Dress,11.678571428571429
2026-05-20,84428-6GQ-120,18.0,0.0,5.928571428571429,8.428571428571429,6.321428571428571,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,11.678571428571429
2026-05-28,52309-4SL-L,26.0,26.0,6.75,10.428571428571429,14.321428571428571,True,Kids Unders,U G underwear,U G unders bottom,Underwear,11.678571428571429
2026-05-21,80617-65Z-70,19.0,0.0,9.785714285714286,9.714285714285714,7.339285714285715,True,Baby Apparel,Bby sets,Bby SS set,Set,11.660714285714285
2026-05-22,80441-5HR-120,19.0,0.0,9.785714285714286,6.571428571428571,7.339285714285715,True,Kids Unisex,KU pant,KU k pant,Pant,11.660714285714285
2026-05-18,83000-68I-70,15.0,0.0,4.464285714285714,3.857142857142857,3.3482142857142856,True,Baby Apparel,Bby 1pc,Bby SL 1pc,1pc,11.651785714285715
2026-05-21,83256-4KF-120,16.0,5.0,4.107142857142857,4.142857142857143,4.357142857142858,True,Kids Unisex,KU top,KU LS top,Top,11.642857142857142
2026-05-22,83403-5MM-70,17.0,0.0,7.142857142857143,6.857142857142857,5.357142857142858,True,Baby Sleepwear,BS footless sleeper,BS footless print,Sleep,11.642857142857142
2026-05-18,84606-6AK-120,14.0,0.0,3.0357142857142856,3.142857142857143,2.357142857142857,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,11.642857142857142
2026-05-25,58665-4TE-S,7.0,60.0,4.75,4.857142857142857,18.642857142857142,True,Kids Unders,U B underwear,U B unders bottom,Underwear,11.642857142857142
2026-05-30,58663-011-M,3.0,20.0,7.285714285714286,12.857142857142858,14.642857142857142,True,Kids Unders,U B underwear,U B unders bottom,Underwear,11.642857142857142
2026-05-22,84082-5UC-100,17.0,0.0,6.571428571428571,7.142857142857143,5.357142857142858,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,11.642857142857142
2026-05-26,45346-SR4-150,18.0,7.0,4.428571428571429,6.142857142857143,6.357142857142858,True,Girls,G short,G k short,Short,11.642857142857142
2026-05-25,43205-011-120,20.0,0.0,7.321428571428571,11.142857142857142,8.357142857142858,True,Girls,G short,G k short,Short,11.642857142857142
2026-06-01,84434-65Z-100,1.0,0.0,9.964285714285714,16.857142857142858,12.642857142857142,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,11.642857142857142
2026-05-27,83000-67K-70,1.0,0.0,11.714285714285714,16.857142857142858,12.642857142857142,True,Baby Apparel,Bby 1pc,Bby SL 1pc,1pc,11.642857142857142
2026-05-28,84434-66I-90,29.0,3.0,11.357142857142858,22.142857142857142,17.357142857142858,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,11.642857142857142
2026-05-22,84553-66I-70,23.0,0.0,13.035714285714286,15.142857142857142,11.357142857142858,True,Baby Apparel,Bby 1pc,Bby SS 1pc,1pc,11.642857142857142
2026-05-14,83975-4ZS-120,3.0,47.0,3.857142857142857,2.2857142857142856,14.642857142857142,True,Girls,G dress,G LS dress,Dress,11.642857142857142
2026-05-22,81338-6AN-130,17.0,0.0,4.428571428571429,7.142857142857143,5.357142857142858,True,Kids Unisex Sleep,S KU LJ,S KU LJ print,Sleep,11.642857142857142
2026-05-22,84460-6GW-90,23.0,0.0,9.464285714285714,15.142857142857142,11.357142857142858,True,Girls,G dress,G SL dress,Dress,11.642857142857142
2026-05-25,81318-2NA-110,3.0,50.0,1.5714285714285714,2.857142857142857,14.642857142857142,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,11.642857142857142
2026-05-30,58660-4PX-L,3.0,32.0,6.642857142857143,8.857142857142858,14.642857142857142,True,Kids Unders,U G underwear,U G unders bottom,Underwear,11.642857142857142
2026-05-25,65642-5K5-110,1.0,0.0,15.785714285714286,16.857142857142858,12.642857142857142,True,Girls,G dress,G SS dress,Dress,11.642857142857142
2026-05-25,81718-68I-120,38.0,0.0,24.035714285714285,35.142857142857146,26.35714285714286,True,Girls,G dress,G SL dress,Dress,11.642857142857139
2026-05-22,50763-4SJ-S,25.0,30.0,7.821428571428571,6.857142857142857,13.366071428571429,True,Kids Unders,U B underwear,U B unders bottom,Underwear,11.633928571428571
