WindowLabel,FDDay,ForecastName,Rows,ActualUnits,ForecastUnits,BiasUnits,BiasPct,WAPE
y2026_fd_b,12,HybridBaselineQty,8783,8708.0,18846.037481339685,10138.037481339685,1.16422111636882,1.507396565757048
y2026_fd_b,13,HorizonConsistentMLForecastQty,9043,13702.0,20419.893743016735,6717.893743016735,0.49028563297450994,0.943701971249373
y2026_fd_b,13,FrozenChampionMLForecastQty,9043,13702.0,32339.004638706425,18637.004638706425,1.3601667376081175,1.696821009569723
y2026_fd_b,13,CorporateBaselineQty,9043,13702.0,17017.0,3315.0,0.24193548387096775,1.5284629981024669
y2026_fd_b,13,Recent28BaselineQty,9043,13702.0,19050.267582040924,5348.267582040924,0.3903275129208089,0.8558513109655589
y2026_fd_b,13,Recent7BaselineQty,9043,13702.0,11953.316666666668,-1748.6833333333325,-0.12762248820123576,0.6689483982178479
y2026_fd_b,13,HybridBaselineQty,9043,13702.0,18986.646513464606,5284.646513464606,0.38568431714089957,0.9013550911184829
y2026_fd_b,14,HorizonConsistentMLForecastQty,8286,10349.0,23170.587715341666,12821.587715341666,1.2389204479023737,1.522654679271364
y2026_fd_b,14,FrozenChampionMLForecastQty,8286,10349.0,37358.26502402346,27009.265024023458,2.6098429823193987,2.857321699365575
y2026_fd_b,14,CorporateBaselineQty,8286,10349.0,14219.0,3870.0,0.3739491738332206,1.7135955164750218
y2026_fd_b,14,Recent28BaselineQty,8286,10349.0,18499.21823151455,8150.218231514551,0.7875367892080927,1.161667434666521
y2026_fd_b,14,Recent7BaselineQty,8286,10349.0,11114.795238095237,765.7952380952374,0.07399702754809521,0.7255442209737311
y2026_fd_b,14,HybridBaselineQty,8286,10349.0,17839.984174462636,7490.984174462636,0.7238365228005252,1.1484889490874555
