Division,Department,Class,Subclass,KeyCategoryView,SKU,Item,Color,Size,ProductGroupCode,SizeGroupCode,Velocity,SlotTier,ReplenishmentThreshold,PutawayIndicator,ProductStatus,ProductStatusDate,ProductStage,ReturnAction,ReturnActionDate,NVARExpectedQty,ForecastStartDate,FD1,FD2,FD3,FD4,FD5,FD6,FD7,FD8,FD9,FD10,FD11,FD12,FD13,FD14
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83036-4OB-90,83036,4OB,90,KUS,X,C,KUSXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83036-4PD-100,83036,4PD,100,KUS,S,C,KUSSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83036-4PD-110,83036,4PD,110,KUS,S,C,KUSSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83036-4PD-120,83036,4PD,120,KUS,M,C,KUSMC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83036-4PD-130,83036,4PD,130,KUS,M,C,KUSMC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83036-4PD-140,83036,4PD,140,KUS,L,C,KUSLC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83036-4PD-150,83036,4PD,150,KUS,L,C,KUSLC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83036-4PD-160,83036,4PD,160,KUS,L,C,KUSLC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83036-4PD-85,83036,4PD,85,KUS,X,C,KUSXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83036-4PD-90,83036,4PD,90,KUS,X,C,KUSXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83077-3F3-100,83077,3F3,100,KUS,S,A,KUSSA,3,1,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,3,3,3,3,3,3,4,3,3,3,3,3,3,4
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83077-3F3-110,83077,3F3,110,KUS,S,A,KUSSA,3,1,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,6,5,5,5,5,5,7,5,5,5,5,5,5,7
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83077-3F3-120,83077,3F3,120,KUS,M,A,KUSMA,3,1,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,6,6,5,5,5,5,7,6,5,5,5,5,5,7
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83077-3F3-130,83077,3F3,130,KUS,M,AA,KUSMAA,3,1,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,8,7,7,7,7,8,9,8,7,7,7,7,8,9
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83077-3F3-85,83077,3F3,85,KUS,X,B,KUSXB,3,1,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,2,2,2,2,2,2,2,2,2,2,2,1,2,2
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83089-2NP-90,83089,2NP,90,KUS,X,B,KUSXB,3,1,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83089-3EB-110,83089,3EB,110,KUS,S,B,KUSSB,3,1,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,2,2,2,1,1,2,2,2,2,1,1,1,2,2
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83089-3NS-110,83089,3NS,110,KUS,S,C,KUSSC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83089-3NS-90,83089,3NS,90,KUS,X,C,KUSXC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83089-3PB-100,83089,3PB,100,KUS,S,C,KUSSC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83089-3PB-110,83089,3PB,110,KUS,S,C,KUSSC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83089-3PB-120,83089,3PB,120,KUS,M,C,KUSMC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83089-3PB-85,83089,3PB,85,KUS,X,C,KUSXC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83089-3PB-90,83089,3PB,90,KUS,X,C,KUSXC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83089-3PC-110,83089,3PC,110,KUS,S,C,KUSSC,3,0,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU LJ,S KU LJ print,,Sleep,83090-3HX-100,83090,3HX,100,KUS,S,C,KUSSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU LJ,S KU LJ print,,Sleep,83090-3HX-110,83090,3HX,110,KUS,S,C,KUSSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU LJ,S KU LJ print,,Sleep,83090-3HX-120,83090,3HX,120,KUS,M,C,KUSMC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU LJ,S KU LJ print,,Sleep,83090-3HX-80,83090,3HX,80,KUS,X,C,KUSXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU LJ,S KU LJ print,,Sleep,83090-3HX-85,83090,3HX,85,KUS,X,C,KUSXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU LJ,S KU LJ print,,Sleep,83090-3HX-90,83090,3HX,90,KUS,X,C,KUSXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU LJ,S KU LJ print,,Sleep,83090-3HY-100,83090,3HY,100,KUS,S,C,KUSSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU LJ,S KU LJ print,,Sleep,83090-3HY-110,83090,3HY,110,KUS,S,C,KUSSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU LJ,S KU LJ print,,Sleep,83090-3HY-120,83090,3HY,120,KUS,M,C,KUSMC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU LJ,S KU LJ print,,Sleep,83090-3HY-130,83090,3HY,130,KUS,M,C,KUSMC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU LJ,S KU LJ print,,Sleep,83090-3HY-140,83090,3HY,140,KUS,L,C,KUSLC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU LJ,S KU LJ print,,Sleep,83090-3HY-85,83090,3HY,85,KUS,X,C,KUSXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU LJ,S KU LJ print,,Sleep,83090-3HY-90,83090,3HY,90,KUS,X,C,KUSXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU LJ,S KU LJ print,,Sleep,83090-3NS-100,83090,3NS,100,KUS,S,C,KUSSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU LJ,S KU LJ print,,Sleep,83090-3NS-110,83090,3NS,110,KUS,S,C,KUSSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU LJ,S KU LJ print,,Sleep,83090-3NS-120,83090,3NS,120,KUS,M,C,KUSMC,3,0,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU LJ,S KU LJ print,,Sleep,83090-3NS-75,83090,3NS,75,KUS,I,C,KUSIC,3,0,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU LJ,S KU LJ print,,Sleep,83090-3NS-80,83090,3NS,80,KUS,X,C,KUSXC,3,0,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU LJ,S KU LJ print,,Sleep,83090-3NS-85,83090,3NS,85,KUS,X,C,KUSXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU LJ,S KU LJ print,,Sleep,83090-3NS-90,83090,3NS,90,KUS,X,C,KUSXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3HX-100,83091,3HX,100,KUS,S,C,KUSSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3HX-110,83091,3HX,110,KUS,S,C,KUSSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3HX-120,83091,3HX,120,KUS,M,C,KUSMC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3HX-130,83091,3HX,130,KUS,M,C,KUSMC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3HX-140,83091,3HX,140,KUS,L,C,KUSLC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3HX-150,83091,3HX,150,KUS,L,C,KUSLC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3HX-80,83091,3HX,80,KUS,X,C,KUSXC,3,0,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3HX-85,83091,3HX,85,KUS,X,C,KUSXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3HX-90,83091,3HX,90,KUS,X,C,KUSXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3HY-100,83091,3HY,100,KUS,S,C,KUSSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3HY-110,83091,3HY,110,KUS,S,C,KUSSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3HY-120,83091,3HY,120,KUS,M,C,KUSMC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3HY-130,83091,3HY,130,KUS,M,C,KUSMC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3HY-140,83091,3HY,140,KUS,L,C,KUSLC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3HY-150,83091,3HY,150,KUS,L,C,KUSLC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3HY-80,83091,3HY,80,KUS,X,C,KUSXC,3,0,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3HY-85,83091,3HY,85,KUS,X,C,KUSXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3HY-90,83091,3HY,90,KUS,X,C,KUSXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3NS-100,83091,3NS,100,KUS,S,C,KUSSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3NS-110,83091,3NS,110,KUS,S,C,KUSSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3NS-120,83091,3NS,120,KUS,M,C,KUSMC,3,0,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3NS-75,83091,3NS,75,KUS,I,C,KUSIC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3NS-80,83091,3NS,80,KUS,X,C,KUSXC,3,0,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3NS-85,83091,3NS,85,KUS,X,C,KUSXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU SJ,S KU SJ print,,Sleep,83091-3NS-90,83091,3NS,90,KUS,X,C,KUSXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83153-4KK-100,83153,4KK,100,KUS,S,C,KUSSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83153-4KK-110,83153,4KK,110,KUS,S,C,KUSSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83153-4KK-120,83153,4KK,120,KUS,M,C,KUSMC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83153-4KK-75,83153,4KK,75,KUS,I,C,KUSIC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83153-4KK-80,83153,4KK,80,KUS,X,C,KUSXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83153-4KK-85,83153,4KK,85,KUS,X,C,KUSXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83153-4KK-90,83153,4KK,90,KUS,X,C,KUSXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83153-4KS-100,83153,4KS,100,KUS,S,C,KUSSC,3,1,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83153-4KS-75,83153,4KS,75,KUS,I,C,KUSIC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83153-4KS-80,83153,4KS,80,KUS,X,C,KUSXC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83153-4KS-85,83153,4KS,85,KUS,X,C,KUSXC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83153-4KS-90,83153,4KS,90,KUS,X,C,KUSXC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83153-4OE-85,83153,4OE,85,KUS,X,C,KUSXC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83154-3QE-100,83154,3QE,100,KUS,S,B,KUSSB,3,1,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83154-3QE-120,83154,3QE,120,KUS,M,C,KUSMC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83154-3QE-130,83154,3QE,130,KUS,M,C,KUSMC,3,1,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83154-3QE-140,83154,3QE,140,KUS,L,C,KUSLC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83154-3QE-150,83154,3QE,150,KUS,L,C,KUSLC,3,0,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83154-3QE-90,83154,3QE,90,KUS,X,C,KUSXC,3,0,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83154-3QN-100,83154,3QN,100,KUS,S,C,KUSSC,3,0,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83154-3QN-110,83154,3QN,110,KUS,S,C,KUSSC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83154-3QN-120,83154,3QN,120,KUS,M,C,KUSMC,3,1,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83154-3QN-130,83154,3QN,130,KUS,M,C,KUSMC,3,1,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83154-3QN-140,83154,3QN,140,KUS,L,C,KUSLC,3,1,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,,Sleep,83154-3QN-150,83154,3QN,150,KUS,L,C,KUSLC,3,1,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,1,0,0,0,0,0,0,0
