SKU,FD1ToFD14Units,ML14DayForecastUnits,Recent14DayUnits,SelectedByMLThreshold,RecentFallbackWeight
43205-015-120,199,198.60428333822642,94.0369886970339,True,0.0
82912-2RO-140,199,199.38393406345278,37.32395943129696,True,0.0
84306-61J-75,199,199.3283960888405,64.71102057244343,True,0.0
84306-65Z-75,199,198.77918696937823,57.92484613038944,True,0.0
84306-6AG-75,199,198.84581495665054,59.379026367972436,True,0.0
84306-6FN-75,199,199.22773111843074,59.379026367972436,True,0.0
84621-6HA-130,199,199.38235678747102,62.287386843138435,True,0.0
45346-5HR-140,198,198.13319827226846,71.01246826863643,True,0.0
80617-5ZU-75,198,197.95482716639063,99.85370964736589,True,0.0
81338-5LD-110,198,198.37253207582864,57.92484613038944,True,0.0
82718-5XA-120,198,198.16217387942484,47.26085772144745,True,0.0
84433-66J-150,198,198.13319827226846,87.4931776279104,True,0.0
67377-SR4-130,197,197.29672079556283,95.0064421887559,True,0.0
81338-5UD-120,197,197.04648727317453,49.684491450752446,True,0.0
82719-65Z-100,197,197.19516895504015,68.10410779347043,True,0.0
84460-60K-130,197,197.1627419944074,53.31994204470994,True,0.0
47684-5LW-150,196,195.6420654797905,0.0,True,0.0
58660-4ON-S,196,195.69822883984722,120.69695971938887,True,0.0
43205-GK3-110,195,194.65933007685626,107.85170095407238,True,0.0
58660-4NA-XS,195,194.54636796858995,100.58079976615738,True,0.0
58663-011-M,195,195.38590726447882,78.04100608362091,True,0.0
81346-SR4-100,194,194.24795491143476,74.89028223552442,True,0.0
82718-5XA-110,194,194.37834203896145,52.35048855298794,True,0.0
82788-6AN-110,194,194.3807106692593,45.56431411093395,True,0.0
82897-1SA-120,194,193.96996022873992,62.77211358899943,True,0.0
84450-6DU-130,194,193.5914876977535,32.234328599756466,True,0.0
84460-64A-90,194,194.4475269660724,69.80065140398393,True,0.0
84606-6GR-120,194,194.2640349667434,56.95539263866743,True,0.0
45346-011-120,193,193.0360235185526,101.79261663080989,True,0.0
52309-4SR-M,193,193.26841845543183,68.58883453933143,True,0.0
67848-5ZE-110,193,193.0360235185526,59.379026367972436,True,0.0
84432-6AG-75,193,193.00123328639054,54.774122282292936,True,0.0
82788-6AN-120,192,192.24108285662777,69.07356128519243,True,0.0
84434-65K-110,192,191.71996314633702,49.684491450752446,True,0.0
84434-6BL-120,192,191.6676408527522,71.98192176035842,True,0.0
84646-6EA-75,192,191.87700917330469,45.07958736507295,True,0.0
45346-5HB-140,191,190.81791858196272,89.1897212384239,True,0.0
58665-4TG-S,191,191.29269873330423,72.70901187914991,True,0.0
83403-5MM-70,191,190.6620541346114,101.30788988494889,True,0.0
84432-6FN-70,191,190.95331283231363,63.74156708072143,True,0.0
84505-6H6-90,191,190.58863588964675,54.531758909362445,True,0.0
58665-4TF-XS,190,189.81124902483427,130.63385800953935,True,0.0
82787-64I-110,190,189.99657717957214,88.22026774670191,True,0.0
83403-5MM-75,190,189.78343555576268,105.42806722476739,True,0.0
84082-6AN-150,190,189.55706128639562,61.07556997848593,True,0.0
84434-6AT-130,190,189.62171421449278,53.31994204470994,True,0.0
84553-5ZO-75,190,190.1475716419961,82.64591016930041,True,0.0
45346-015-110,189,188.71019085617561,95.97589568047789,True,0.0
81718-6GT-120,189,188.7941594461506,69.80065140398393,True,0.0
84090-5KP-130,189,189.12172802078013,126.02895392385987,True,0.0
51218-2KQ-S,188,188.08016191964003,105.91279397062839,True,0.0
58662-4SM-M,188,188.15785761076688,49.19976470489145,True,0.0
65642-5LG-90,188,188.3380560200379,113.42605853147388,True,0.0
80441-6WL-110,188,188.29528958713058,86.03899739032741,True,0.0
81700-5ZE-110,188,188.38519744933353,66.64992755588743,True,0.0
84171-5MB-75,188,187.92101756042263,96.46062242633889,True,0.0
84434-6AT-110,188,187.614108813406,38.53577629594946,True,0.0
84460-5ZU-85,188,187.96872273244514,70.52774152277541,True,0.0
84553-5ZO-70,188,188.34836349042905,95.0064421887559,True,0.0
65642-5K5-120,187,187.3883135404743,155.83964879431133,True,0.0
84306-61J-80,187,187.32733075084033,47.987947840238945,True,0.0
43205-5HC-85,186,185.78873253619133,51.623398434196446,True,0.0
58662-4SQ-M,186,185.63758822444925,88.94735786549342,True,0.0
65642-5LK-100,186,186.07894710171652,153.17365169207585,True,0.0
67009-133-120,186,186.35843511123997,49.926854823682945,True,0.0
80617-65Z-70,186,185.72040290229617,101.30788988494889,True,0.0
81338-6AN-120,186,186.3785223267037,66.16520081002642,True,0.0
84596-5KT-70,186,186.42645461018543,55.98593914694544,True,0.0
80441-A91-150,185,184.9993104578689,49.926854823682945,True,0.0
81346-SR4-110,185,185.42315848786978,84.1000904068834,True,0.0
84082-6AB-120,185,185.41909795897334,60.10611648676394,True,0.0
80467-5M5-120,184,184.49682697808726,32.234328599756466,True,0.0
81338-5UD-140,184,184.44476329336868,40.959410025254456,True,0.0
82606-5NA-110,184,183.5370096798972,55.98593914694544,True,0.0
84628-6GV-140,184,184.0571593485789,50.41158156954395,True,0.0
80467-5NR-110,183,183.0607447140119,37.32395943129696,True,0.0
81700-5HO-110,183,183.2878005363942,55.01648565522344,True,0.0
84434-6AT-90,183,183.37458176605816,28.35651463286847,True,0.0
60363-5NF-100,182,181.6954259348449,49.44212807782195,True,0.0
80617-6EA-85,182,182.31688244401835,81.19172993171742,True,0.0
